RealID;Mean;Var
200;16547.5286422375;2945356.194566404
201;16541.802140244676;2939105.142594153
202;16542.000535325882;2927696.1696341974
203;16543.93955222624;2915006.822293586
204;16548.565936618223;2919292.3924107174
205;16543.524523832053;2918678.093797328
206;16535.305475959347;2927457.111867534
207;16540.789302474594;2925785.067041202
208;16537.689554323333;2920833.740031681
209;16533.097641653563;2924464.7364124963
210;16533.30566010627;2902463.171181486
211;16545.626516442662;2938217.5640777224
212;16545.340362256236;2929402.1441125483
213;16552.592556389634;2942986.268186633
214;16557.54637637141;2945701.1134055676
215;16556.63418237787;2939810.071398861
216;16560.162700148034;2943691.000708999
217;16561.077346898026;2949704.407710903
218;16559.20428371068;2941442.7330865604
219;16562.861895358114;2936298.846140424
220;16564.222478648928;2930840.1974768797
221;16563.60863421185;2923862.4251143555
222;16562.144995724786;2910614.061638835
223;16560.318714123758;2905496.0672708596
224;16562.101996330613;2893471.6213082597
225;16561.273109982034;2889181.130641167
226;16556.859314662244;2883371.2018900258
227;16550.389088984364;2884185.8640424632
228;16547.772321512355;2877675.1283408655
229;16554.241477275318;2887166.4428110756
230;16549.739537791243;2893100.2819412746
231;16550.610168361294;2884400.530999514
232;16546.284196029643;2875569.219286728
233;16542.937229518735;2877327.3106991975
234;16540.789594312497;2874534.545694031
235;16541.1332604444;2866192.463469971
236;16540.967277566233;2862378.0555461254
237;16547.663357207755;2868089.53814279
238;16544.132855236392;2874595.1227720412
239;16548.254261303067;2876272.270481703
240;16547.817825929742;2873906.347634817
241;16547.001498550366;2859257.3756850203
242;16552.23629425917;2870551.7016575355
243;16556.023112053826;2875014.1513943155
244;16556.657397405837;2871649.250077381
245;16553.31415987362;2859665.2754555666
246;16553.352241063876;2847291.1300869184
247;16553.74609997741;2831975.4654866066
248;16550.88575614672;2835426.528269849
249;16544.354577247028;2838691.9549259935
250;16539.447287951316;2825343.3668464567
251;16540.18185962554;2826009.293489767
252;16539.809920904347;2823205.158512436
253;16544.695130703712;2824309.5879672044
254;16539.36569839113;2834296.6441992214
255;16546.946378895773;2848522.986222563
256;16549.565518826144;2839131.7242644355
257;16553.882467785264;2845522.6978043322
258;16557.038400537;2848149.283611406
259;16553.035411926685;2853798.892483596
260;16547.69722291921;2852937.9481747416
261;16549.112766561695;2851742.6804192946
262;16549.973778169075;2841863.2605092227
263;16552.234743963156;2842568.097313865
264;16550.003948660105;2841081.2017322313
265;16543.720413012485;2846211.0234140325
266;16542.311844697775;2846851.942140243
267;16546.21153105887;2848566.3060765704
268;16549.10018574678;2844755.8455404188
269;16548.882257058907;2841802.009615468
270;16553.54956094582;2843815.375634676
271;16551.96250877646;2844878.4249407896
272;16544.421469937835;2851850.7142528915
273;16550.458787837208;2860334.9437734974
274;16543.054548060136;2867828.8891330645
275;16547.672478534863;2865837.8479867824
276;16551.037778723803;2869239.0099486145
277;16544.330332216978;2879298.501464899
278;16543.476444704003;2874748.495650773
279;16535.861886808027;2874164.3728600084
280;16540.613743590955;2883943.181658517
281;16539.587894000182;2885283.586881634
282;16546.116341058696;2896458.992971742
283;16548.247118465955;2897744.5251262337
284;16543.274790850643;2889045.066953852
285;16545.062430615122;2888263.0030139824
286;16541.358549961325;2886332.477255592
287;16537.207184871913;2887947.1586782937
288;16538.895730369433;2887481.2808849476
289;16546.07621178035;2904087.2163253706
290;16542.554231006663;2899957.0593613903
291;16545.781399068794;2896592.1983382786
292;16545.314788831794;2897739.12179886
293;16541.68040468639;2900776.0640263935
294;16536.028763693263;2906395.820492535
295;16537.836606628807;2908910.0068666944
296;16542.352265037305;2914924.17684984
297;16545.995664034614;2919419.908133811
298;16546.494710701616;2914989.1605484993
299;16546.845065285914;2912859.6936691
300;16550.510439998987;2913034.8882929836
301;16554.72150694777;2917208.631525767
302;16553.395310687432;2914855.5004259343
303;16551.962373308626;2918794.552683097
304;16550.282798863445;2903861.6205334477
305;16546.915316341383;2908128.3552889745
306;16551.26916819503;2913715.827195883
307;16557.72868936846;2920932.4180968422
308;16558.881285530846;2912386.9695759853
309;16560.573183613895;2900072.9783387957
310;16563.88860950037;2904711.269663491
311;16562.735592094075;2905361.52189325
312;16563.841013429414;2911098.3622267214
313;16563.133023248367;2905543.16814482
314;16560.6627572046;2906099.8964455132
315;16553.652666379683;2912372.537427818
316;16553.816261329714;2904737.1513186223
317;16546.565851050058;2920120.9730729135
318;16549.93180970692;2925723.7222048338
319;16553.215807359153;2928034.533173846
320;16553.631009634886;2913174.8260977506
321;16552.525292925293;2909446.0526019726
322;16559.680315575144;2929406.1191632054
323;16562.619384186644;2920958.1268000347
324;16563.2551636152;2920251.082059901
325;16566.105385837862;2922394.4199612704
326;16570.60614618265;2924386.6970063993
327;16569.2410848544;2918300.614301213
328;16570.01163717014;2913693.7490141084
329;16572.68501973077;2914847.196017371
330;16567.643490311162;2916586.268978383
331;16572.13429790906;2927118.6177275903
332;16574.71587509081;2928758.687777854
333;16575.646325639056;2926639.161903452
334;16574.611661740586;2912943.2746405522
335;16575.933461477995;2913369.9456159775
336;16575.080385386205;2914945.763528432
337;16573.28652889114;2906604.628898621
338;16573.666567346587;2904567.806196913
339;16569.370566503632;2905061.3972014864
340;16569.192800566834;2899588.84570526
341;16563.928545743303;2902564.5042611226
342;16560.61839938485;2905545.9886301393
343;16557.695244213803;2909167.118056694
344;16559.142697847867;2909809.970787691
345;16564.030618862722;2917493.5741260904
346;16562.541030211847;2914133.0100450558
347;16557.846044483187;2913732.9932798576
348;16555.843795994737;2915387.3585102884
349;16554.2269192384;2909226.4864851697
350;16559.25790397394;2915993.39391201
351;16559.341978822446;2908258.033774993
352;16561.127374912885;2902677.5471196817
353;16557.814949963275;2895236.809060903
354;16562.07349937336;2901116.5348579586
355;16560.43461690789;2898942.9377118405
356;16557.93814351044;2894374.294296596
357;16556.756847242425;2892555.1220491235
358;16556.70541449253;2889300.815159736
359;16558.115535958266;2889015.2756499494
360;16562.694206231612;2893699.607994996
361;16564.824220244544;2890866.674774003
362;16562.27717062969;2887286.3808511025
363;16563.096673717693;2889303.083300528
364;16556.46959593945;2893465.3310083468
365;16558.27953218294;2890894.8229484092
366;16555.908537952124;2890996.7834503017
367;16556.80939262313;2888485.8632860356
368;16557.538589975036;2876969.146622273
369;16559.282008432285;2876462.5906693107
370;16558.380715358668;2870778.888964521
371;16558.241656916594;2867337.521569147
372;16564.06300753275;2879456.112309107
373;16565.013607424084;2875283.1567036915
374;16566.744204934883;2879473.6518685482
375;16566.180448271367;2877822.4002053253
376;16563.055324613375;2875391.2536276462
377;16562.22325676954;2869482.3114785403
378;16564.502979753895;2867142.957408691
379;16566.765764951968;2869211.481531479
380;16567.638387097137;2867146.801816276
381;16569.53036157245;2866258.975951481
382;16568.711841970056;2865744.8325892943
383;16572.35335633863;2874008.764933212
384;16570.161366783752;2875009.440425552
385;16571.031757721255;2877307.96557053
386;16572.558023504407;2876861.3368373364
387;16572.11515806966;2874935.943849193
388;16576.663169977346;2882779.96431723
389;16575.305377362587;2879008.9452649937
390;16568.884522202217;2883344.2494332655
391;16563.05919292812;2890598.3055053465
392;16562.55066191877;2888629.5270258314
393;16567.30095820919;2902166.486567935
394;16570.612435190138;2897898.986717874
395;16567.1598168947;2897790.931493303
396;16564.325424936662;2902517.116294587
397;16563.87358534384;2902247.0415076395
398;16559.4612172954;2906638.7663901336
399;16563.848484449092;2912382.906774533
400;16560.08972494644;2907535.281387083
401;16557.92007712462;2908614.2554663494
402;16555.759503380046;2911823.46183863
403;16551.760332111637;2912895.7580367113
404;16550.43695792246;2913498.0670501413
405;16549.271425944757;2911093.351233827
406;16550.035908692476;2912306.3978758864
407;16552.94079597501;2913642.570775122
408;16550.651719786867;2916507.9429339776
409;16554.16866971287;2921507.790655605
410;16552.704322904523;2922368.6871699058
411;16549.22006654587;2928370.154293453
412;16547.462523238253;2926694.6059886757
413;16549.385918035758;2926560.690584843
414;16550.09863470095;2928677.3760260013
415;16553.151481817335;2925847.9111057967
416;16553.17023587504;2925857.5639895066
417;16553.868302673214;2925365.5544734965
418;16555.07298678999;2925238.2550785113
419;16555.352976833106;2918167.3912371374
420;16556.486162348454;2914189.1650518156
421;16556.27733345152;2914755.2240623147
422;16559.393142756384;2916828.1996198543
423;16558.665830909806;2909067.107715703
424;16555.618046661617;2909123.619984294
425;16559.382434925337;2908571.778096742
426;16555.939740352347;2911482.806729011
427;16551.77194647103;2914466.066517736
428;16551.72582745576;2915385.915842717
429;16551.110006780622;2910140.068701566
430;16553.112338455823;2908819.783652855
431;16554.149800464216;2911457.7918625283
432;16556.870531229462;2914015.7318386454
433;16550.8149414744;2921913.910224003
434;16550.5145375755;2919328.554716951
435;16549.27917363025;2920264.6567013594
436;16548.703139889793;2915946.74210977
437;16547.00588017891;2915743.66607196
438;16546.76193088058;2914667.0557652405
439;16547.50582015984;2912489.3273798567
440;16544.768133839872;2907463.3282872885
441;16544.933435348135;2901731.590573421
442;16550.201268474328;2915963.2875348506
443;16551.90178514406;2910348.439504036
444;16551.54298781263;2909877.958191299
445;16553.330654455927;2910382.0698430333
446;16554.991795216058;2908978.380289135
447;16557.598370645857;2914534.176585932
448;16553.00433247141;2919027.136178416
449;16554.13666653402;2918629.7725767298
450;16552.242917607928;2918098.022680968
451;16550.667330180746;2920843.221931083
452;16550.50199340095;2913283.294173558
453;16551.971609615313;2910322.8370502656
454;16550.74363175663;2910281.5304695396
455;16547.186313059996;2915182.5417959928
456;16548.532062491246;2915765.330825647
457;16547.882766492767;2912509.6217612857
458;16547.845654526198;2908014.55664864
459;16549.47574849755;2906950.465777426
460;16549.6530568595;2905130.295377209
461;16552.13880135933;2907368.532398866
462;16557.234015891692;2921989.1913073086
463;16556.389551406253;2918472.0267087086
464;16553.14359735067;2920767.8648900585
465;16552.434058347564;2913502.27016376
466;16552.648198135703;2911663.9610556196
467;16553.07903937048;2913147.802697298
468;16552.35812690786;2911167.48195394
469;16554.70338568842;2914838.2891161954
470;16556.987728799573;2915006.89496905
471;16558.379529243517;2913274.7628956367
472;16555.538019345662;2903759.214184035
473;16553.574139197754;2902200.3264876828
474;16555.56542909991;2904926.5890722885
475;16552.56722365947;2904599.162092259
476;16551.26190538233;2900303.3261016863
477;16550.483551085632;2898268.490245003
478;16552.41282539153;2896512.4215189414
479;16551.533025322846;2896705.7123586377
480;16551.273599761753;2898716.275288952
481;16548.210204089643;2904532.6981580066
482;16549.455521338296;2905842.199126717
483;16549.824570655896;2900644.8773584194
484;16549.00457218505;2896949.3253824604
485;16546.686361079126;2899427.5938508054
486;16548.534062708495;2900095.499882591
487;16549.28956274106;2900322.9656356135
488;16546.32523625971;2906553.4647178105
489;16547.29198997076;2901571.133808816
490;16546.266176321376;2902878.2482638713
491;16545.108999707125;2902726.4002858093
492;16544.868164517135;2900712.1921832915
493;16545.22976533758;2893580.300440951
494;16544.31910262303;2890270.7825070517
495;16545.61757991421;2891573.660496474
496;16546.311579725065;2884961.7423575246
497;16546.66595031927;2883147.685798629
498;16545.54819585882;2883387.8980533453
499;16541.190840695446;2893314.2169461944
500;16543.81441821845;2896481.372578979
501;16543.385372067885;2894464.6666563647
502;16545.558261694747;2899235.991380442
503;16546.02384715329;2894719.49988581
504;16545.859781386527;2893871.292671168
505;16546.627627894846;2890342.484854756
506;16548.69236539974;2890408.6119691595
507;16545.947464854213;2892972.166495662
508;16541.91586482337;2902221.8071905947
509;16542.683108354795;2903285.1781926965
510;16542.40854297678;2902389.512134618
511;16543.211795407846;2904878.4244002393
512;16539.436306141753;2910679.8544813883
513;16542.551936063373;2911268.2523823357
514;16547.366916731455;2923482.1482405206
515;16549.396719510318;2928512.020979596
516;16546.842576898973;2926025.9159801714
517;16544.895020915304;2927854.4762279866
518;16545.256803726894;2926028.6368429684
519;16549.746711895237;2933270.125242058
520;16546.767086372744;2933921.804903263
521;16548.567356123487;2937512.1141815037
522;16546.990604495637;2936210.034978017
523;16546.608189989838;2936235.119291959
524;16549.114870560403;2935599.919550663
525;16549.618227947532;2932540.9822647
526;16548.903972485816;2932881.1928639296
527;16550.419530830928;2934211.639999002
528;16549.508865798845;2934445.2691904907
529;16551.40711446924;2935456.0554887094
530;16550.448342447293;2931105.37204112
531;16550.144679278565;2931131.3852612944
532;16548.239147078504;2931338.533248353
533;16546.097691649873;2924516.9489850593
534;16546.42883763267;2924511.836211646
535;16547.046628763215;2924254.287835058
536;16543.548088760945;2929618.494457901
537;16542.982073726143;2928359.8832936725
538;16547.93525572626;2944049.0809985595
539;16547.848174053615;2943425.2678779224
540;16547.586892087427;2945003.5090757175
541;16551.25039421141;2952831.8899397957
542;16551.808622116634;2949634.8207383268
543;16553.839107449454;2948136.9848695695
544;16554.333060974088;2943246.418836583
545;16555.774415516815;2943020.958430911
546;16555.304250941146;2939240.06907298
547;16554.630943847846;2935975.1159093035
548;16553.31876035889;2933051.0302668903
549;16553.54182616171;2931621.4829027406
550;16551.792489143725;2932016.5157701224
551;16552.917559492493;2931900.4453144977
552;16549.763126693888;2938189.1295488207
553;16549.51356923253;2932952.357890297
554;16549.856650523066;2935081.2856917507
555;16549.770267284945;2936077.8899971857
556;16549.31694402697;2936919.4598983717
557;16548.68287684438;2931194.2627185704
558;16549.368077578984;2927817.8834252944
559;16549.71878796232;2926516.8987638014
560;16548.49710783631;2925658.444961031
561;16546.25753501121;2929449.7454390107
562;16547.11112312738;2926880.3776750034
563;16545.733212928622;2927733.2017512103
564;16546.8385215762;2928616.5438652947
565;16542.166606219453;2936759.1095455126
566;16541.44116179518;2936843.913224839
567;16540.361357232974;2935911.756279959
568;16539.10914329963;2935809.0107052703
569;16539.1233681543;2935587.817244201
570;16539.758005946685;2933423.22175773
571;16541.827632148994;2934781.554917673
572;16540.983183832373;2934232.153830898
573;16539.278615215604;2935683.6830296335
574;16539.494806306277;2938183.5153319733
575;16538.94300573817;2935714.49104199
576;16540.672565706558;2935399.471198511
577;16543.802372655748;2939565.694506611
578;16544.245423152304;2940832.4733743435
579;16543.09443338745;2940647.2936380804
580;16540.969884203783;2934964.1604073886
581;16537.121833412297;2939648.3445478594
582;16538.647153051556;2939137.7202772014
583;16538.6434987408;2939629.7908007423
584;16537.314908224795;2940200.5842738026
585;16538.603116081213;2942247.3941099606
586;16534.927841491648;2947729.7888159878
587;16535.48358286925;2949003.9827419682
588;16536.377669516467;2947247.7353440886
589;16537.89987988375;2948717.731154868
590;16538.670031152837;2946705.1749701113
591;16537.597843794403;2943097.495628371
592;16535.599269825794;2943201.7124379864
593;16534.46265294875;2937037.300415073
594;16534.6074901811;2939174.7358945287
595;16536.0073213534;2942163.200916515
596;16537.024673835236;2939991.5236243894
597;16535.28086598524;2942680.717181081
598;16534.181046792924;2937139.40304689
599;16534.41910021123;2936655.9313943232
600;16533.750287239254;2931048.2516916757
601;16535.19839790794;2931545.5282962015
602;16536.464328974307;2933251.6330856048
603;16537.595205797905;2931557.421236481
604;16536.885913784998;2925876.719488866
605;16536.335379141598;2926488.8852587836
606;16533.630400807113;2930104.8425440933
607;16532.7272966195;2928871.5881821737
608;16534.122408264913;2927330.3408959885
609;16533.764634183844;2926941.4710787944
610;16534.735936072575;2925414.6063038576
611;16535.785967921158;2925688.312077553
612;16534.881798337356;2926401.890692888
613;16536.451553499006;2925843.637175953
614;16536.873712473338;2921127.210296469
615;16537.95272098331;2921089.102230707
616;16537.32049844283;2921183.971568528
617;16535.427595250392;2918047.265224949
618;16537.71204044269;2921345.9358648774
619;16539.142961982947;2921991.127795534
620;16539.058616184986;2923316.533569262
621;16539.69079583034;2921989.046193533
622;16538.831103266148;2922078.6614820277
623;16537.13575017391;2924624.900670284
624;16539.764757263074;2929060.26895035
625;16540.38352684016;2926693.9798040553
626;16540.000346890396;2925723.1316302735
627;16539.23632006626;2924398.495931181
628;16538.50668502978;2924155.2928596367
629;16536.106214671527;2923513.9544820176
630;16537.687989879098;2926507.513453744
631;16536.045350218035;2929270.3695749515
632;16536.909507610777;2928555.9923733464
633;16536.06520278459;2927393.9025228047
634;16536.617640704346;2923467.1871392266
635;16535.030858405386;2926077.4809035
636;16535.615989667804;2925682.624313618
637;16535.483219636524;2923796.033786565
638;16535.09248875479;2918906.0809872597
639;16535.18724716502;2919557.356945175
640;16535.33968210976;2919388.8213132583
641;16532.05734028719;2923013.584045375
642;16530.62210661789;2925689.91332894
643;16526.71784905338;2929485.2257378316
644;16523.125462157295;2933288.795428802
645;16525.058963117164;2934526.63777367
646;16525.07268934231;2933447.4899161407
647;16526.727452996114;2930892.4051974826
648;16526.726511931513;2929308.670844651
649;16529.080899934026;2931865.047807092
650;16526.337482953877;2932700.113475249
651;16528.63663367801;2935059.362460795
652;16528.33272579847;2935244.094228234
653;16526.723563324336;2935032.6893625706
654;16528.278504426995;2937748.588446944
655;16528.23904501993;2936230.315226264
656;16528.99475829896;2937012.9453159287
657;16529.87653279272;2929471.382120016
658;16531.720907333613;2931197.3614233076
659;16531.364212345314;2927650.372277426
660;16528.98254130722;2929338.4450387945
661;16527.976951833713;2929816.877649658
662;16525.701530480765;2933354.487969476
663;16527.79796169251;2933832.151017099
664;16527.243224960268;2933518.4615087206
665;16527.226829489027;2932232.388355125
666;16528.855197065717;2934743.5731108054
667;16528.191655763603;2931234.6187307723
668;16529.885886790737;2933531.7310595163
669;16527.307251293852;2934305.039217997
670;16526.085125089834;2934143.350475764
671;16525.28015776051;2933847.1862211507
672;16526.64035443009;2932715.9078267124
673;16526.60890020066;2929210.270857081
674;16526.87267744267;2928844.5918581244
675;16526.05371117323;2929738.973299182
676;16528.973748743974;2934968.844226029
677;16531.65395422369;2938804.9660436106
678;16532.16398682577;2937161.477860109
679;16530.999556310544;2937735.235351381
680;16531.706067536215;2938607.030374347
681;16531.155558027003;2937569.7519848263
682;16532.138300384217;2937122.479605809
683;16533.529818552997;2936017.5626884094
684;16535.67909491994;2940287.627528278
685;16536.30364262373;2941016.141801462
686;16533.809659480114;2942923.734226327
687;16532.546408671984;2940925.933508142
688;16531.955787416366;2939664.3007966722
689;16532.718896811508;2939443.9051506864
690;16533.809447565724;2938515.354918265
691;16532.901632096946;2936861.594952285
692;16533.98632679398;2934026.339278311
693;16535.250317756785;2932789.016326888
694;16536.12981593266;2932803.555227603
695;16536.536873338293;2928274.5112761552
696;16535.027946090377;2927912.1971617835
697;16536.097089291598;2926350.126415188
698;16534.81708891418;2927276.472853679
699;16532.36418780248;2928483.169231951
700;16531.276359604264;2920981.6641497025
701;16530.879842054506;2922131.4556157175
702;16532.07858040461;2924472.498832064
703;16533.124971736685;2922849.4488585703
704;16533.917925980357;2921827.389370214
705;16534.78227213404;2920581.6360708876
706;16535.349630219265;2922494.5951920175
707;16535.81122346428;2921890.519610426
708;16535.847944851015;2915370.8027962195
709;16537.086580777308;2913666.69579461
710;16537.670017082364;2913501.1566061564
711;16539.838684910927;2913661.6624244363
712;16537.26699286065;2914001.6658751047
713;16538.22301277546;2914869.562328548
714;16540.18621773407;2916507.7643726743
715;16538.763732591422;2914632.9027456013
716;16536.710731863233;2916848.458910183
717;16537.046990504212;2914940.3822194734
718;16535.720388973783;2914424.1255625375
719;16535.961246786464;2912497.0271352646
720;16536.189222742723;2913193.6197393197
721;16536.034337759163;2909858.540481237
722;16535.551611996147;2907513.1247851225
723;16535.70082510383;2907490.175862409
724;16533.293444417;2906161.0544054513
725;16533.438196254476;2905341.934797384
726;16532.598324044237;2903837.3560751057
727;16533.284293710418;2905618.6019561025
728;16535.86780117752;2910741.8430677378
729;16537.329207525556;2910938.5894406275
730;16538.917307363266;2911673.7613299545
731;16541.655433460008;2918555.7847383
732;16543.669932799123;2919808.0777256326
733;16541.886371077188;2918830.586393245
734;16542.999471634244;2917725.1139542744
735;16542.407141288284;2915365.950001559
736;16541.85892603029;2911045.5227819104
737;16543.5079674523;2915631.1033998462
738;16543.75516909455;2914406.280489567
739;16543.41820532063;2910918.374103395
740;16541.090117092604;2914826.995265638
741;16540.738681579594;2913511.4652342633
742;16541.367110930405;2914536.5556399263
743;16540.736035682865;2914169.1876526605
744;16541.35471779403;2913632.857691341
745;16542.245612426763;2914380.22030877
746;16542.17651762746;2914416.7688017194
747;16541.308178425556;2911948.39233201
748;16539.50576678457;2911252.5213240427
749;16538.634408312864;2908544.6156601957
750;16537.42710587515;2909219.4641746893
751;16536.777218111652;2907321.864805542
752;16535.942113547746;2907640.58748852
753;16534.75956647056;2905172.613275351
