TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
19019.34537566572;17668.08285307417;532195.8342516483;489946.9113267558;460361.5052517809;29585.40607497492
19003.23762239374;19726.59509942554;704453.5458000083;642900.0261673897;598673.3833008837;44226.64286650601
18974.5048545676;18919.0137310353;658043.0375355291;594968.9468739717;548957.6570763884;46011.28979758336
19013.258237349735;17416.39029246262;563020.1072461993;524493.2820293641;489081.1097777249;35412.17225163925
18968.208185760966;18794.756516817695;640080.9190489585;575666.0525753375;526501.8520808644;49164.2004944731
19087.3084504995;18442.045657311573;667382.5907163617;614837.5390194216;567122.9112301301;47714.62778929144
19001.61351422149;19519.42280628094;660622.899806921;601039.8741535965;550833.1851429463;50206.68901065015
19075.10227964937;20139.871471439637;669153.652625096;602881.596579791;561322.6830537259;41558.91352606518
18967.586649824796;18814.772363831704;646567.1061592954;603259.392611214;559089.5748853193;44169.81772589462
19003.746255658683;20221.638321168586;587272.4802486448;529211.4439149449;478854.1372253612;50357.3066895837
18993.226801582285;20130.090771148534;633366.436866642;570707.9700112962;519055.3599750215;51652.61003627477
19022.092383788102;19060.268280145094;731344.0536387023;666622.3474958182;636315.3285956148;30307.018900203402
19033.673940314184;18489.28028043238;671420.8247390941;609375.3688972122;564392.2402424997;44983.12865471246
19058.964002215936;17470.852360896573;602254.8669847195;542450.9703896145;514064.3584325225;28386.611957091955
18943.40244474978;19548.10744038522;585953.2767408603;538234.4449289042;489614.48898283916;48619.95594606502
19046.817266040754;18510.62849136482;569967.0622643334;514291.8310468561;470760.794081523;43531.0369653331
19048.97152236814;18588.146809710415;617684.7986783492;556442.1628816655;506440.1136442579;50002.04923740763
18991.75509871072;18823.990063150984;610973.4015357465;565339.4708051262;511791.1146164273;53548.356188698905
18967.472918132175;18439.63813674663;479296.06483042036;421991.4583574725;380303.23910092225;41688.21925655025
19085.8961005075;18429.907794906227;581877.1779962683;535226.8816647695;488653.2592975603;46573.62236720917
19004.636331027417;19743.763458572776;631221.1421561169;580562.2703422164;532682.3290087655;47879.94133345084
18997.439098998504;18447.07500047536;607630.4415290065;554316.9385620463;519980.7831693231;34336.15539272316
18972.43780057091;20020.061743996186;613400.3592466603;548115.0191735064;522199.2987458689;25915.720427637454
19041.751240903566;19213.58780082272;643812.7191169021;579511.8076237241;534807.7128072674;44704.094816456665
18949.54945554241;19201.095228779777;550526.6411192181;506114.75252599025;460113.2539055353;46001.49862045492
18990.097453696308;19490.55180573591;591812.2617024936;527103.3490305141;493157.59041676135;33945.75861375278
19095.158509998113;18893.537617162314;709231.2109194336;670634.470589216;623774.6054981988;46859.865091017215
19033.184406833425;20063.53074417433;585565.4933650695;523837.9026344273;478948.2245007418;44889.67813368549
18972.93131706123;19529.646004458402;580953.3541878621;533714.9286190732;483709.3761231183;50005.552495955024
19038.38463751054;18994.1355865111;522490.76186775987;473438.10126175755;435872.68390295806;37565.41735879949
19006.541914189518;18871.148812132025;609235.2440153708;555297.834271782;508050.3470126692;47247.487259112764
19002.92710862719;19125.317127721148;581956.0752624602;535428.5640554412;494540.6702330285;40887.893822412705
19042.017078345267;19035.976799437518;706601.0163065537;656190.0037569287;618402.0431090351;37787.960647893604
18968.785837930543;19589.323368979967;679532.9749975781;634425.7567307196;595557.7837116178;38867.97301910177
19033.39591349287;19179.98810981857;613775.0016818907;553315.1231740791;512780.2438926669;40534.87928141223
19016.28814495965;20426.14437397928;685816.1446943021;620842.1206787947;570646.6441409811;50195.47653781355
19059.519156073067;18685.830280402537;638069.6408042848;581285.8458045205;542773.1119344992;38512.7338700213
19016.16482246143;19582.78051786667;618535.3314359422;565779.9680023595;509559.4054391553;56220.56256320421
19069.34547029977;19388.30223438489;691972.8883016742;640336.1651980871;600017.1241675746;40319.04103051254
18988.55046168261;20961.73864722375;511401.7028543121;434115.10757170216;391102.2839635274;43012.823608174745
18966.160664664923;18864.722688712773;681692.1092823484;638936.4273895413;596992.7390416133;41943.68834792799
18983.836851603966;18112.18751015217;730040.8706728215;693242.6828323868;654930.0765873623;38312.60624502448
