TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
19277.36344147545;17315.89257725045;1415628.586065977;708051.0756232253;684066.668791532;23984.406831693253
19201.493402393095;17533.07701491407;2001018.8530455106;1277529.8955316623;1232228.1823224132;45301.71320924908
19298.128523270054;19350.80418748746;2255188.2396505275;1359796.989481498;1287780.8494532006;72016.14002829744
19390.76240926578;19084.927796462285;2090771.9341609385;1424130.9877546132;1415449.8516259992;8681.136128613958
19306.085742194442;21078.475411838117;2059389.344916706;1100074.9162365724;1028916.8003806324;71158.11585594015
19106.84917668604;19783.398547741454;1986651.618566036;1050398.3419291766;998283.8083350274;52114.533594149165
19223.26785388241;19837.865876610376;1865305.9955333266;1026471.2288098754;972982.9910493686;53488.2377605068
19159.247925298434;20383.698666347736;1785393.5117295766;1019446.3646630715;978085.1239178504;41361.24074522103
19126.137459158224;20476.677917718313;2133265.816607278;1142837.4252166122;1080945.2584271466;61892.166789465584
19178.11573325909;21251.582859406117;2058303.2146148195;949737.521135703;854530.9889466467;95206.53218905628
19293.094689767353;19925.74936810907;1862261.5174428155;995256.2148403447;942589.4069834311;52666.807856913656
19334.584432640448;19609.813689580013;2167883.909491167;1461737.2148039339;1376873.6447152293;84863.57008870458
19275.723955275356;18892.06640539811;2338760.032094015;1342411.3578359901;1300225.9554780226;42185.40235796757
19130.589485895456;19814.79043582702;2209234.9774721847;1195926.0692841955;1173316.0259229299;22610.043361265678
19217.66750923846;19278.742152729184;2369687.5447517205;1303649.1093493802;1234629.016644244;69020.09270513617
19180.434987514807;20250.86720658497;2387383.275143041;1465883.1520360769;1412173.4016263285;53709.750409748405
19238.43661336376;20004.95505604775;1934967.8409536001;1037685.6087855571;959106.7491799179;78578.85960563924
19366.89290749756;18551.141252166504;2248941.254113539;1384801.3022826721;1314448.3494060538;70352.95287661836
19308.44370083592;18239.810237366495;2032139.117258261;1342093.2375964588;1292904.9629345569;49188.27466190187
19283.984471379008;19605.765223631854;1681708.8813808502;992667.1249183222;944193.8962411777;48473.22867714451
19117.98970569812;20562.956813496658;2014626.9858556113;1271094.9294472246;1167662.7813161777;103432.14813104691
19447.59252364196;20658.765289953764;2142488.23127674;1277467.664354077;1230876.3854414646;46591.27891261247
19372.14332074362;20179.07979880515;1850252.154022695;927200.815662664;890064.463459938;37136.35220272606
19345.432994279177;17654.309277124637;2231283.3309555682;1368734.4252127425;1275611.9258964076;93122.49931633496
19178.88600144973;17446.41117080828;1514426.7388715863;926976.7084331162;895557.7359659678;31418.972467148444
19139.96147245485;18236.40994578654;1913451.7349060173;901561.0243153578;836739.0343657058;64821.989949651994
19070.628434610924;19861.15664383307;2337995.0542584965;1418641.6388206405;1371985.9068212528;46655.73199938773
19132.11281454747;18505.78666222913;1697756.1250616962;872111.1386107209;810301.4957128132;61809.642897907645
19104.507680182593;20176.151913450067;1854524.1942767915;900189.7747193952;831540.9060216201;68648.86869777506
19326.633365862755;19415.663392244507;1976776.705868958;1211714.723214819;1155284.125602165;56430.59761265409
19336.58903581118;19329.765624474672;2041180.7435532312;1277836.966829742;1230171.6009077965;47665.365921945544
19143.87701892216;17813.42463953532;1407441.9110552976;691216.3601960036;660489.2764201653;30727.083775838255
18865.21647989835;18258.793551854527;2083524.0365411541;1191922.1817335556;1134497.8650250568;57424.31670849887
19196.291237433375;19687.880558102977;1889843.0676858393;1092614.2346182638;1028718.6834425491;63895.5511757147
19163.742138812544;19016.30726730102;2033776.245641989;1439760.2074057704;1391838.961814768;47921.24559100252
19214.045935191334;18337.472413887932;1795745.9016949346;978798.1191905214;930814.2671092263;47983.8520812951
19179.64271772125;17703.422878593028;1964110.1896254963;1164135.5635690049;1112622.2391983261;51513.32437067875
