TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
19224.152951565273;19756.204136492477;2680542.4003141;1683438.0582870503;1553518.9504967974;129919.10779025289
19336.46545543018;19258.150950486688;1718945.6990656052;943727.8158745111;832909.9967786772;110817.81909583393
19181.609219021168;20363.86752465944;1901588.0818240605;1103419.8687372468;989656.3625736753;113763.5061635715
19314.592060653697;18468.1666008707;2088410.215484828;1400254.561206776;1277607.1646558172;122647.39655095874
19255.287679332312;19802.678725207603;2065437.655802393;1269032.8104426472;1176422.1578207754;92610.65262187179
19382.457956526676;19101.286870874635;2105483.474735605;1187810.0278408178;1096389.977587468;91420.05025334982
19159.171768699613;18635.867885191834;1857007.6087765857;1068844.3217721642;961364.5614912468;107479.7602809174
19282.95131957805;18517.01503647776;1936491.8554033278;1329205.0953025734;1273349.4372440027;55855.6580585707
19115.730194359145;18370.1995822393;1511536.8278845528;869861.6568662244;750581.2960687735;119280.36079745088
19170.364985185824;17176.284258296724;2085088.8282871908;1283684.8790342533;1224743.561128319;58941.317905934295
19093.104941324204;19087.224639808563;2246959.8672233988;1394817.8465246044;1262754.9870145528;132062.85951005155
19286.897754671238;18922.736831373222;1801760.5935741717;995327.9165482011;907454.706597354;87873.20995084709
19266.531444086922;16653.475778653414;1754041.2046565583;1087387.263250038;964876.6268237632;122510.63642627466
19260.410569138556;19814.924255514707;1866290.3203402578;1054681.6236515138;938843.3318639252;115838.29178758874
18881.436877063206;17930.52875457;1809662.9959601448;1065353.1928300224;963448.8194480769;101904.37338194554
19133.599920760353;18876.46682214996;1822496.5529697086;1010772.9728792403;901422.3116216005;109350.66125763976
19246.125003479938;19263.739628239422;1576650.5854882011;960993.3230047968;898098.83257876;62894.49042603676
19169.27882014183;20709.249422415312;2078949.0224991408;1017405.6890903437;820805.774464736;196599.91462560766
19173.31793388399;21058.51720619676;2132038.0147071574;1055503.3933562124;883153.0294845523;172350.36387166008
19184.836344798827;19479.809484999838;1821644.2394196247;926169.447825059;793371.2303826133;132798.2174424457
19279.529936338473;19003.81087842397;1916440.153035652;1172283.9051482119;1085758.042294909;86525.86285330285
19205.34280975463;19295.456146454253;2027608.6509151417;1189790.2989545655;1087608.5303064731;102181.7686480924
19113.731226132746;17580.97317876772;1593591.014639115;945633.2151185554;856490.0470120958;89143.16810645955
19195.33996714803;18443.234815508535;2081033.4932496194;1172926.881230269;1070839.1869033962;102087.69432687294
18899.076824355445;17602.476126962236;1623160.0555267795;1080857.916006607;989878.7543120594;90979.16169454763
19176.88175983218;19937.1260571836;1765464.3603127096;988765.7671132181;879029.7066920691;109736.06042114901
19141.238321950146;17794.8733693851;2122326.067187781;1513039.4002825592;1454815.6403974062;58223.759885153035
19257.935170046163;19730.986442637175;2128494.0206185086;1243889.8087868681;1102977.5682947624;140912.24049210572
19271.35067776769;20249.908944157414;1920579.5534640346;1142320.944801717;993048.8512558542;149272.0935458627
