TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
18931.364177346903;18736.71732609445;883368.9655614136;557636.1751149705;498490.16348539933;59146.01162957121
18897.13101800385;18112.095743066566;848314.9459587717;564316.0958586582;515244.13807600085;49071.95778265735
18942.02612248637;20093.692842053177;994667.8220985611;551233.8831615294;515087.59515162586;36146.28800990363
19037.03490403535;18934.078162932114;913854.1654935753;589992.795381267;554952.0324240299;35040.76295723708
19112.178768674385;18332.179575041224;961277.3036963604;566955.2602869365;535686.6907379179;31268.569549018634
19034.5837284952;18621.961653937466;906852.2591575345;573991.9613503503;537279.5818079152;36712.379542435054
18812.81697753225;18391.567877327067;817914.7646921473;578058.2772989254;541228.4790890858;36829.79820983962
19023.48803795688;18284.03849948887;898506.6941552334;540270.9691697946;481445.9505363846;58825.018633409985
18876.7464298419;17946.232236957567;956595.0518721885;520492.26393434504;459554.8356570949;60937.42827725015
19040.563715726246;19000.80144461885;946287.2683569291;507334.4121067841;472542.7144688842;34791.697637899895
19039.17307169893;17850.859887323044;879762.1460142254;524096.0208171002;475322.1760129997;48773.84480410046
19099.845515527344;18513.890021289408;937778.2123229111;537626.3730044159;507196.6744229195;30429.69858149637
18927.171619753346;18936.736613416237;976417.3199566789;536150.8233163554;477399.59395151143;58751.22936484392
19005.206716089782;19742.899558332094;1087535.0217264993;694344.3889670457;629869.1183375395;64475.27062950621
18970.92189656373;18562.274159778768;972906.3485900096;618451.465505131;592105.7293362;26345.736168931006
18965.199090574948;18658.018588994506;988563.210230463;520310.9068544705;449582.89961467637;70728.00723979413
18946.763478698464;18678.19438569743;916816.4428513608;558379.4571021654;506556.0969126908;51823.36018947465
19213.550809685603;19989.45281877876;946502.4808585516;615367.4538420647;561391.5266036487;53975.92723841604
19040.45127376793;19311.65584121732;1011454.3031165338;652914.7187308866;604371.0740814947;48543.64464939188
19025.85199180854;18005.618953362067;762502.6651271041;473459.2513221295;426136.1402577567;47323.11106437282
19065.445255536488;18380.195048664715;898355.4916199134;525572.0214366482;471434.02168778854;54137.99974885967
18845.96982818006;19176.177606755293;1067545.9190025232;641503.8105777834;582049.1026622552;59454.70791552821
19044.21510002106;18074.72573430078;974242.6516954111;587987.2728380797;515773.74865775823;72213.52418032149
19031.33311623908;18955.74753179985;938178.1249326345;573619.229909391;530198.495399618;43420.73450977297
19100.060478838226;20656.971461806108;1021280.7404723548;569177.1720853111;529069.7385438564;40107.433541454724
19270.65705941064;19810.903628293516;1032806.1498660129;595654.46058166;524585.8300146206;71068.63056703948
19040.26744039525;18899.157490034777;898422.8106736438;531861.0961923474;459222.2476516826;72638.84854066477
18883.40238713179;19186.611642095202;877058.3984178954;455517.8700902902;430628.92967819155;24888.94041209866
18906.6032769215;19713.29795826734;1011374.2106710623;541687.4429662992;471934.3566568766;69753.08630942262
19007.937231640266;18739.516842918198;875394.2884607457;520704.9041934715;465361.86423821637;55343.03995525511
19065.779520642427;20286.946703982037;1244994.910362309;668616.7744099766;595980.0007671571;72636.77364281949
