TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
19027.60613286543;20878.97062420811;2433154.245377028;2139212.433093278;2098014.9126988193;41197.5203944589
19010.826851654314;20492.419059500146;3497746.2462097085;3186850.615519623;3147039.8686640747;39810.74685554812
19063.53105480391;18689.237188000854;2402373.7418496273;2076109.48266694;2045084.3688205378;31025.11384640215
19060.486251166378;18017.666747645657;3714215.827139486;3525283.59304303;3505179.1858069478;20104.407236082014
19022.995678178675;18279.1083184581;4403917.547670692;4197967.4300424345;4152859.2836024985;45108.14643993601
19044.152730049205;18055.963415968774;2641214.8584861937;2351661.206925981;2301908.2501242775;49752.956801703665
19028.820859829077;21433.273992845592;2015452.8004714733;1713371.2502102584;1670597.420746929;42773.8294633294
18950.247655546293;21792.948231252016;2234353.773447298;2006167.8110239718;1966097.0968423327;40070.71418163902
19002.206632779897;19489.17041233337;1685357.8745325343;1398702.5726728565;1365668.309573491;33034.2630993654
19004.52487379514;18226.662452670134;2845764.567859734;2621093.3592393375;2590288.8677090327;30804.491530304775
19024.629626693673;20208.555138296226;4044474.6626934214;3749273.77856988;3695449.0579405855;53824.7206292944
18921.194825898172;18892.905017778427;3070217.5498863966;2798926.889036909;2736077.764937862;62849.12409904739
18926.27986802821;19135.184979053192;3669340.676010127;3358438.8328491;3315717.117415506;42721.715433594305
19040.15438886849;17386.109463507106;2958107.790289225;2702744.976556021;2639677.4205554323;63067.55600058846
19039.385544798108;18745.660450558433;2812046.525964748;2577579.569887371;2535205.2071585455;42374.362728825305
19043.343942619707;19408.040658894937;4520739.831202088;4216196.162549507;4164152.88322804;52043.27932146657
18993.83703969927;19720.108650778915;2423023.535681136;2091543.0935437097;2049747.2607293464;41795.8328143633
18965.631379030703;19137.53666995182;4883551.368444415;4647466.527488627;4587304.779243956;60161.74824467022
18988.22602211022;20040.65800033792;3290921.16763424;3000061.6285378165;2932392.97775055;67668.65078726644
19048.445684167276;20058.19618926109;3557982.377237277;3298444.9046118995;3268957.5228150017;29487.381796897855
18973.602964778038;18964.358336195346;4572785.934585335;4306050.3732944075;4247674.341638628;58376.03165577911
18997.336647398293;20743.151160417397;2771729.290228331;2489702.691913704;2436686.879590324;53015.812323379796
19034.274445896193;18836.49562022939;3131421.07446859;2867950.5828971625;2826052.9444673937;41897.63842976885
19038.36844128736;19651.435157398195;2909159.936687766;2581774.04436589;2531992.3604228473;49781.68394304253
18994.57898304433;18783.486400723847;2288446.0894128615;2015718.2856458742;1968688.0027471683;47030.28289870592
19075.471760104767;17502.71703406487;1983885.3648926006;1716285.3478349177;1667919.649086982;48365.698747935705
19068.889879079295;18202.84448639152;3044435.0984928985;2743559.754824338;2704029.556539606;39530.19828473218
19044.130794917623;20306.889007376754;1856983.4792976186;1577066.39905143;1541302.4146864247;35763.98436500528
18990.369025164808;19278.891450338895;3221274.7731641945;2986935.744383766;2942447.9904903676;44487.753893398214
19062.725202932328;19024.43609109358;2352766.0729172234;2029473.072431319;1986573.2992079095;42899.77322340943
19092.9940317915;21356.576315974555;5613484.163533128;5357156.041861239;5315255.361449273;41900.680411965586
18950.380409217687;17478.262788002692;2744243.4527795906;2482905.913250554;2419949.463256984;62956.44999356987
19005.407508988927;21580.66354192004;2907598.6225683466;2541517.2926079584;2495908.7859263616;45608.50668159686
19041.778793885966;17072.666293173348;2877966.861007175;2634560.713071507;2607382.133713785;27178.579357721843
18961.985573520768;18783.68568520587;3882234.729276375;3571532.3431030978;3513355.4118969617;58176.93120613601
19055.379666936802;20857.623401340396;3509873.16237614;3190866.3352601207;3138131.0124829696;52735.32277715113
19022.776805613525;21189.63943041189;3376148.1983872424;3058917.7795441938;3010762.2918903725;48155.48765382124
19041.298958794618;20394.32827176631;1982185.8724786546;1710602.7012944873;1662216.3902581064;48386.31103638094
19025.64680826772;18417.024802231925;2487931.0146581447;2228179.552510633;2168344.686357666;59834.866152967326
19030.802414670878;18861.834320961807;3695291.9164793165;3347605.114522632;3307010.4295490533;40594.6849735789
19018.010785626753;20825.172397120106;3399905.9231265695;3111131.179183313;3048101.839687436;63029.33949587727
19015.11777186581;19907.388954034213;1891847.7642064386;1547114.0496640138;1515614.3790298374;31499.67063417635
19000.92914624361;20084.34263985774;3447489.626599246;3177851.5314079947;3135879.0987876486;41972.43262034608
19010.03823868472;18515.2421725142;4322057.310539473;4043133.8267805437;4007045.4555619797;36088.37121856399
19017.984562034057;18868.869286052046;3003850.6919056764;2710300.7666816805;2677637.0126978816;32663.753983798902
19061.002880330194;15500.129872648218;2626895.3663341017;2394500.9830926904;2359825.408461868;34675.57463082252
19004.14194707973;21331.75508680716;2323392.127324991;1920125.6989861245;1877372.6388139105;42753.06017221394
19074.409894021686;22758.643212187842;2696229.2198460074;2303968.270423299;2248333.396579515;55634.87384378398
19007.158573843128;18202.13025704744;3053832.750329763;2821975.254439262;2772671.2865443635;49303.96789489873
19062.793566831806;20837.586643135797;2601836.4055811046;2303791.18945215;2244018.6999193225;59772.4895328274
19024.701517707043;19884.325723648308;2561925.5277176197;2259052.906091833;2209613.788858738;49439.117233095225
18999.806839106153;18766.855402082867;4106862.953055995;3767648.8227654095;3739501.4410509923;28147.381714417133
19106.27496144874;21233.992355837476;3391263.103829708;3101949.0508443154;3057656.5605310826;44292.490313232876
19029.960845197333;19997.994788153945;3439396.08586857;3135259.0820937296;3109172.3770423885;26086.705051341094
18989.39474889957;22084.01634339046;1868775.2584714007;1544455.7063351704;1507099.6755977254;37356.03073744499
19001.0141828975;20654.01847768512;2538461.687346816;2263425.6540833022;2228156.8733889777;35268.78069432452
19067.695490422186;21248.521874327056;3402623.0418341616;3122471.8767046733;3075850.8182101054;46621.05849456787
19005.34855608788;16629.191875641318;3888700.7310279757;3657378.63044668;3628139.1534486115;29239.476998068392
18954.573404395498;20112.508490001914;2056480.3662700497;1792673.2097024948;1749904.011436819;42769.19826567569
19037.56806245159;18213.034247265325;1966173.0270137333;1757298.2601987345;1719271.0465905052;38027.2136082293
19039.458219982305;17634.398086301553;2993465.3293284555;2796428.989089916;2752011.2592981625;44417.72979175346
19032.528510083546;18594.488374941517;3802205.507073031;3554802.0797954723;3508886.1023212215;45915.97747425083
19111.29977065133;15928.931668689414;2283109.4053535257;2021093.4691906404;1980782.5570893567;40310.91210128367
19017.38729200691;18873.1694472784;3557284.5298310667;3278412.339041827;3240850.5013863267;37561.83765550004
18993.329719726247;18386.768553500635;2641035.1914172545;2381643.626626324;2343529.5658733686;38114.060752955265
19004.00897824846;19017.13800925179;1911265.6282254849;1664694.382414102;1630212.517484896;34481.864929206204
18960.81782260066;20850.215685674193;2202856.7454818874;1846333.3858794838;1813169.365749828;33164.02012965572
19010.806871710458;17431.831353461475;3873883.5223702257;3597976.004145625;3553141.1267250725;44834.87742055254
19049.964955819254;19130.902947917726;2064415.1794760071;1810008.079797757;1778353.0722328392;31655.007564917905
19020.313657005303;21147.0464921135;1472821.185960423;1232764.6006326128;1193250.1783542829;39514.42227832996
18975.27118141629;15972.022676726312;2312688.5662204083;2091351.6531474802;2049786.555324475;41565.09782300517
19050.437904027673;20547.975359795702;5876487.938651736;5656688.751474808;5612819.992154886;43868.759319921955
18992.569728472226;18930.673911781738;3006104.718297085;2676733.944834497;2636119.709181347;40614.235653149895
19019.933222483472;17137.793675983725;3195290.7694534026;2978482.9380881432;2949696.5630874154;28786.37500072783
18982.2760146748;19637.8679186585;2561025.049966552;2286165.6111625736;2221220.856496142;64944.75466643134
18984.87279197616;20703.164916072816;2401930.369164973;2126468.4137916756;2074402.6872407002;52065.72655097535
18973.30369833318;19935.269272550304;1779742.2789774719;1481310.0171211902;1429469.7764912224;51840.24062996777
19017.96513964947;18083.613198282615;3140971.487042436;2878241.775787487;2842303.359271722;35938.416515765246
18946.027475272545;18618.851786751806;2113370.389912454;1824544.5284802285;1796405.406571167;28139.121909061447
19032.03520955118;18930.73891722782;2841453.8864628384;2476777.618012136;2433916.4247592986;42861.193252837285
19016.54776005489;16756.372183888965;3375643.0757268164;3101876.8942210274;3048582.3512239456;53294.542997081764
18997.1045333059;19632.30846843753;3349581.8193888427;3085938.633021016;3047901.1282075946;38037.50481342152
19093.03181997708;19975.020278754764;3147879.8679019664;2878939.3442227817;2815359.0860769846;63580.25814579707
18940.537556978983;19832.321840285407;3033021.114602324;2814720.7530431007;2771892.641018313;42828.11202478781
19022.71869529471;15441.84313494078;2346515.173592394;2133892.0226398986;2097751.756121552;36140.2665183465
19002.065978468832;18869.08440833378;1557278.4202008534;1292618.2337023856;1237916.438602732;54701.79509965354
18942.164035248406;20833.82130661727;2305392.690876145;2015790.5552196288;1967999.3281811103;47791.227038518526
18998.83078474403;17349.022773805376;3780907.0314266616;3554938.5282257795;3512336.600432448;42601.927793331444
19001.987139469857;16481.17510777238;3272167.7441172856;3070647.858018208;3051808.729968286;18839.12804992171
18992.12942488157;22897.412589096624;2552302.7762072408;2241083.6966944006;2178622.46548815;62461.23120625084
19037.881660089206;22676.941701114363;1267157.6395771664;877618.0146850568;830690.6536853891;46927.36099966767
18963.088390782726;20493.42184890479;2973808.541531305;2631272.5306806564;2601305.6166239735;29966.91405668296
19006.619615334905;15676.468170260505;3478326.6857910743;3178504.1288593193;3156329.314804271;22174.814055048395
19038.85284904062;21093.38754824949;4228355.785958221;3901040.1443906175;3837344.8958536824;63695.248536935076
18978.436366106762;16890.13489231081;3652686.8822040115;3424706.7365541733;3378175.558522747;46531.17803142639
19042.048107265142;19106.458261382475;3666425.0954497224;3378558.4746136544;3344668.446484047;33890.02812960744
19011.167797887847;19067.640062482475;1892023.6282489337;1650254.8564942554;1613006.0436687074;37248.812825548
19030.990673277913;19894.046140252474;2044708.66204674;1774454.7547469072;1716155.9662489202;58298.78849798697
19038.468907726798;19925.815553684526;2354005.247235672;2080758.7980873915;2049554.8278785534;31203.970208838116
18994.315968639497;17666.46760594391;2910970.4764754693;2657041.452811236;2618538.2781253187;38503.17468591733
19037.43564588105;20973.166458293137;3504711.798094356;3260593.4755776464;3217416.613527049;43176.862050597556
19007.234736999602;18072.910156932387;2978777.475600769;2760449.5286384895;2718565.746365892;41883.782272597775
19037.972990331644;21662.567430105475;3434265.8197545446;3022975.660244313;2971489.870308089;51485.789936224
19015.20436051751;19915.674178696736;3259393.9943390936;3018552.710593039;2985857.0459228214;32695.664670217782
18985.550566079753;19535.911603146254;3445664.3452073983;3181567.0415144493;3143248.9726011865;38318.0689132628
19036.7387576725;18451.431134170987;1328674.5343331017;1126971.3145217916;1088132.255003342;38839.05951844971
19024.434960473558;20692.44644830679;3807167.070651949;3509108.396303032;3450199.7670782777;58908.629224754404
19056.06630498244;19141.871409113446;2751461.445633436;2459300.236881442;2419698.6764134774;39601.560467964504
19031.17965456356;17268.3099022719;4340521.564720797;4076402.0065454366;4023788.8233746327;52613.18317080382
19036.242740268157;17992.151244418368;3695315.908705312;3403226.772206272;3373991.377819471;29235.394386800937
18989.364621597466;18028.500616117526;2765096.9404477896;2571318.172925545;2540647.1237376486;30671.049187896308
19046.11293566255;19113.061489355776;3377257.272625987;3121141.3248072457;3070122.776885477;51018.547921768855
19029.16215297102;19161.859158969353;3627550.769872599;3324377.0039422153;3293842.781852297;30534.22208991833
18997.489057031966;21279.247525956867;2651512.0692353845;2290611.8072972167;2242094.627752259;48517.17954495782
18991.590520355607;19330.197657089215;3847749.708891141;3516968.6057062726;3446734.989510116;70233.61619615648
18984.21453898559;20187.6090519401;4834704.756790932;4558607.733289238;4503026.931893946;55580.801395292394
19015.44096623697;19356.43574042785;3222701.714946248;2937589.0494189723;2894006.478779977;43582.57063899515
19003.334541013366;20163.78020724797;2173355.700350646;1797039.8455716174;1750667.587603502;46372.25796811539
19025.996667868138;17869.536836496638;3357367.7432653024;3095556.783868857;3051872.7432070384;43684.04066181881
19045.83678267935;20665.172723886888;2908352.8548283977;2598324.5387407886;2560416.5023468817;37908.03639390692
19041.59112384832;20404.031134597622;2453629.3766299905;2162347.0555605665;2112381.1682498725;49965.88731069397
18938.463493126434;17985.506752454556;2501656.776368624;2155066.233480844;2113541.494274627;41524.73920621723
19059.73183924755;19429.21546140864;3484180.550949046;3226932.9278012426;3174801.9044747655;52131.023326477036
18988.985284017006;20692.36481409722;3113158.718307094;2755335.7042983635;2705010.786109167;50324.91818919638
19014.232915118442;18865.65205902037;2745911.6959454413;2483501.1009145225;2444942.9928593813;38558.10805514129
18983.885749405235;17450.57879555482;2425983.6084592743;2127002.954918977;2079693.1438903064;47309.81102867052
19105.15628062305;17852.570361598297;2457924.908185097;2179433.7508085896;2132277.431191317;47156.31961727282
19014.28325970487;19617.89503674982;2923483.679095193;2652083.3595605018;2609050.379215001;43032.98034550063
19046.319049872738;23188.36228342872;1594344.0233717177;1285937.0728562607;1217699.8582480382;68237.21460822248
19058.402856256453;17671.643520373003;2105373.649284756;1852660.1300013615;1806859.5333689023;45800.5966324592
18999.619015898865;19873.074806742832;4287406.778928903;3992927.5051416373;3922713.6531294845;70213.85201215278
19076.878163370886;20494.008599316418;1820588.379076582;1517615.275272803;1465858.1437957105;51757.13147709239
18971.594922693203;17443.867506199826;2281286.4579044124;1958386.2862923935;1924860.7799943085;33525.506298084976
19049.481995665472;19768.076878470758;3159862.93924885;2840792.859892273;2775124.2119446993;65668.64794757357
19007.502911007035;17432.086035339828;3213315.693017683;2919495.0399139756;2852037.02741465;67458.01249932544
19074.479407740717;17307.222893514725;4225782.534182639;3914336.536229405;3884797.6983289514;29538.837900453713
19066.012400707878;19977.23900918006;2952135.4029147928;2643787.0647714636;2596423.0386185334;47364.02615293022
19004.357357839548;21418.710552704633;3013527.0200130004;2746044.3325332156;2680605.9459136073;65438.38661960838
19045.877825630243;21634.473167905686;1775019.3498781554;1494190.2169147648;1420066.9790334608;74123.237881304
19044.62383526504;21809.276043445698;2348632.4754769164;1937994.7830971791;1878477.9358906513;59516.84720652783
18994.16097422695;19320.79591514324;3307762.06025226;3001629.7050097627;2968011.474043251;33618.23096651165
18994.914915344085;17299.01399130314;3509723.243456718;3191186.4014227153;3165084.912793425;26101.48862929037
19001.237889138687;18978.112310458313;3745709.0060923877;3420340.301631005;3379764.8920345954;40575.40959640965
18975.78705523149;20531.297910643403;2046173.1676008147;1683790.9722375758;1642565.412577048;41225.559660527855
19039.222959385184;21087.93169277305;2283681.26877867;1926700.3154214039;1877960.151453339;48740.16396806482
19033.61793624154;18673.60097350909;3569267.882639613;3278224.194185583;3234870.951502797;43353.24268278573
18978.529266887694;19058.24358740953;3405043.2003397695;3173194.975873481;3128240.7988412343;44954.17703224672
18950.909590722757;18466.8836793958;3573473.9760452644;3371377.5927882283;3333969.2298158035;37408.36297242483
19045.588922628915;16707.93033651621;2228311.0924819056;1990557.0378165888;1971745.525071031;18811.51274555782
19058.758353238634;22105.635602756116;2503444.334378688;2146966.9430020326;2107689.6742985705;39277.26870346209
19013.390547459414;19432.4150191891;3935225.0309530487;3705708.716525507;3672115.253905298;33593.46262020897
19022.111709026987;21614.092471820746;1272394.3827082869;947526.6962735676;899212.3451555336;48314.351118033985
18984.333277157275;16385.011059711214;2866211.957506747;2661112.124328768;2621959.127742749;39152.99658601871
19034.367740520174;20534.075623532142;2146953.185149424;1838259.2042629174;1795227.7351971716;43031.46906574583
19017.878131408917;18379.29034150435;3232170.3239265634;2979087.5873004477;2936804.361766613;42283.22553383466
19080.178110754423;17824.18424725072;3620025.557615872;3379053.841704844;3339680.4917505123;39373.34995433176
19063.895428998465;18624.38594319938;2622489.5169067513;2328180.120781135;2293057.4894649307;35122.63131620409
19041.329012711012;18281.695696151663;3776693.9951470476;3515177.60308381;3473790.0572225577;41387.54586125212
18973.48112848098;18159.875719994056;1824041.411482961;1590066.888054567;1562069.7166896216;27997.17136494536
19020.685743161474;18705.356459072522;2638852.082390575;2362346.3148292103;2308848.02340916;53498.29142005043
19010.03598197939;20138.24203140972;3398900.5542224995;3090744.0311536617;3025284.6259018574;65459.40525180427
18955.29048498202;18894.11640843022;2825859.023451163;2520802.1548962374;2489360.1087146504;31442.046181587037
19076.07008884138;20618.046926528878;2904539.008630847;2521431.1360950586;2475417.2183549637;46013.91774009494
19039.87691434123;19733.733431507506;3175871.039840504;2814838.714786135;2766700.5872508124;48138.12753532268
19053.305169854244;17088.314354831797;2695616.2606468713;2404396.7310886486;2352620.012773249;51776.71831539972
19066.611398457273;20102.89403549887;1777192.3672674382;1523858.1866392111;1501246.3884378974;22611.798201313708
19018.545799045103;20468.405394787584;3073034.2175819264;2788748.573873294;2748236.5680985926;40512.00577470148
18970.489183413894;18689.58646423018;3552819.799734411;3293657.961816636;3241446.9659856856;52210.99583095033
19032.211214104966;20570.412615378387;1642484.312929783;1282585.0562245848;1225373.879113859;57211.17711072578
18981.052292299544;21052.39401990406;2981472.1906158235;2726383.0951564433;2648200.2628722726;78182.83228417067
19018.064822553384;21391.22144283757;3065570.951388942;2682215.7225599857;2617773.90765406;64441.814905925654
19076.961739106137;18449.40534645623;4214284.746893268;3970861.730629054;3932252.0900063207;38609.64062273316
19050.086389781576;17669.09062337429;4174973.1470730854;3866137.0218201354;3829654.5517567815;36482.47006335389
19016.064804170794;18734.71634999457;3057999.943336586;2777805.6667470024;2729084.1933457237;48721.47340127872
19022.5715093981;19314.086515421834;3171932.047358173;2886870.177749837;2856231.952709589;30638.225040247664
19013.41317231164;18728.182839294328;2467721.8960481;2238014.5046797083;2182126.107038539;55888.39764116937
19013.343581228877;16184.114338444831;2335766.6750936243;2125981.085272823;2105204.0984299034;20776.986842919607
18971.750221866605;19336.76255344993;2904888.402525998;2685502.812995752;2644419.118297176;41083.694698575884
18982.12702309771;15735.739321967643;1757955.6471558586;1517336.1611376721;1468591.9490577658;48744.21207990637
19036.741259412935;19320.069910428298;3348585.226575673;3097231.78282689;3057754.679748121;39477.10307876859
19028.976599736867;20260.272150953904;1866794.8551854002;1603941.7598618115;1567811.8005786485;36129.95928316307
19028.90984404794;18847.00571800214;4099316.40599867;3806544.5798207275;3757318.068228841;49226.511591886636
18967.710247120543;18474.39297561492;3414600.208258059;3177156.9438992534;3149461.94231739;27695.0015818635
19022.565127562197;18507.96110875037;2153518.2957058223;1892659.1572722185;1853659.8248397266;38999.33243249194
19030.390015738467;20641.61335380625;3334310.2868064274;3040783.740943272;2981498.7528071795;59284.98813609267
19057.056666641794;21354.140674085844;3022956.2300639665;2633587.482627851;2579215.6123951636;54371.87023268733
18994.117639327644;17757.513212560807;4308825.412639001;4074793.95385018;4047006.310151247;27787.64369893307
19053.907589775736;18068.55980729255;4148093.411082701;3882689.9623914156;3837106.928302657;45583.03408875875
19060.265585130837;18143.426280933105;3540319.987449886;3180304.623067131;3137567.4823280917;42737.14073903905
19040.566170946207;19847.500522465674;3739826.2204060545;3435395.8489703173;3380747.282968101;54648.56600221619
19018.874584504403;19807.91131181177;2530912.0752596953;2293440.951058963;2255022.9575548945;38417.99350406835
19039.671354296388;16816.114083574903;1839610.0588650652;1597641.7371166614;1559123.1212221107;38518.61589455069
19000.739407698624;19781.051385792063;2913754.2113336334;2655231.803214602;2619279.6898748367;35952.11333976546
18956.880476289385;19777.285526557545;3819519.0535598327;3535773.1661108895;3482946.670838071;52826.49527281849
18987.636808475807;19794.730198015015;3624908.4682642;3286988.123855319;3223538.5251279385;63449.59872738039
18996.339114557642;16864.763150545856;2647223.6286816415;2418228.0102117932;2392115.9473957065;26112.06281608669
19074.25452092985;18895.63320572314;3594994.8905123677;3345387.502384985;3312485.58716753;32901.91521745501
18975.064482107915;19632.579569842463;3395192.487263634;3073960.4818602884;3035722.720157915;38237.761702373624
19100.560690062986;16854.15763613384;3434185.710449973;3192956.939113795;3135081.4988233447;57875.44029045012
19056.37742883725;19877.486751542943;2009123.3729582578;1756411.6790926622;1713570.9013193455;42840.77777331672
19019.956439066864;19630.004688413974;4053998.0271880208;3770296.0306309713;3727020.196716974;43275.83391399728
18978.30432236892;21299.600212560465;2483376.6693517286;2166396.5103429286;2120749.858667604;45646.65167532442
19089.32089094088;20305.525492053177;2182888.140972399;1841883.115268819;1786004.8911251402;55878.22414367879
18983.938217363568;19129.952411327322;3266072.058072258;2989911.367189016;2949720.999667791;40190.36752122501
18983.09536009483;18964.97429494646;1321484.0300241807;1020651.7602084936;991496.23852841;29155.52168008359
18980.50116640685;16850.140799755412;4613895.662674187;4384929.170178689;4328429.829095185;56499.34108350426
18999.493616299907;19212.20958700422;2476654.9217741364;2124225.455310239;2080508.7588803405;43716.6964298985
19022.958639159777;17022.97389320099;3179397.6097708214;2956869.85278517;2919109.3806933314;37760.47209183872
18999.168079550782;15904.404744309297;1677278.2139508799;1413094.527266022;1368949.1679337462;44145.35933227581
18975.356092120353;18572.493751151193;2372744.718729316;2060719.1437926136;2014858.5209517062;45860.622840907425
18936.248330081467;19414.18005719896;2892720.178524739;2649267.9943551393;2615871.404628461;33396.589726678096
19071.339872142336;19152.02165318776;3756089.1068996293;3518149.3866435094;3464626.0154331857;53523.37121032365
19081.82448980138;20296.753085260392;3052710.0239098417;2797868.378969105;2750584.608655308;47283.77031379705
18964.88647226132;18881.647374723703;2780006.202358854;2523532.9481144464;2480841.91537825;42691.03273619618
19016.330218855812;20715.697880213556;2318729.4861742985;2050606.985264198;2019084.2738699294;31522.711394268554
19056.187232075128;21207.099545421508;3075677.239376525;2698094.1609421163;2652095.1313914703;45999.029550645966
19043.654696608937;19531.252435515624;3422480.6144415215;3092283.405857968;3038483.059878651;53800.34597931709
19049.0537278096;20845.46279909651;3160999.8294851948;2787945.0654610945;2736205.618729088;51739.4467320065
18988.040960241025;17435.751507526307;4302250.296450952;4028503.4217916676;3987962.9446762823;40540.477115385234
19056.62950728253;17558.792369057282;2815676.038283137;2541063.3848719415;2499554.294523699;41509.09034824232
18991.70056008777;19191.330002752442;3007335.1204795297;2779064.6658913204;2740992.5024021985;38072.163489121944
19047.757230046616;20571.376960873826;2502304.432639804;2146426.2738260883;2095467.0456769112;50959.22814917704
19006.61834988083;16646.32446975327;1813523.4575434406;1614018.4572125133;1570697.6459652598;43320.81124725356
19017.974981654454;20629.967617974944;3191848.972352372;2857666.64851745;2796474.3535897755;61192.294927674346
19022.19839965681;18840.973330741333;4088728.740494231;3816254.5157674677;3771586.268368829;44668.24739863863
