VegPotID;SubModuleID;ParameterEstimate
2;3;0.02937137410477
2;3;0.00304437664884
2;3;0.00002492060841
2;3;6.26740100321E-6
2;3;0.0000141455428
2;3;0.00181980417529
2;3;-0.0085599824364
2;3;0.0026358974731
2;3;0.00667736963804
2;3;0.00371944564847
2;3;0.00229051151462
2;3;-0.0004269223689
2;3;-0.0009211889931
2;3;-0.0002793007655
2;3;-0.00001471562
2;3;0.00128805349469
2;4;0.67172083082521
2;4;-0.6716761288714
2;4;1.18906860931841
2;4;-0.6718399991017
2;4;0.67178398953932
2;4;0.83008740326766
2;4;-0.6718378379464
2;4;0.67178203345118
2;4;0.67198660382697
2;4;0.88927992337181
2;4;-0.0000102340266
2;4;-0.0308131232376
2;4;0.00001282278075
2;4;0.00001277583286
2;4;0.00228662704165
2;4;0.00001152894812
2;4;-0.0000104349923
2;4;-0.0086690236116
2;4;-0.0000143923716
2;4;-2.5044930506E-7
2;4;0.00067217299232
2;4;2.39728543498E-6
2;4;-2.1698124349E-6
2;4;-3.0036921592E-6
2;4;-0.0161339990892
2;4;-5.2077471831E-8
2;4;5.86668857791E-8
2;4;0.00191806225539
2;4;-0.0366517651225
2;4;0.03664873816966
2;4;0.0366598344959
2;4;0.0366596881552
2;4;6.92987969648E-7
2;4;-7.8067242192E-7
2;4;-1.6233004141E-7
2;4;0.00227817359261
2;4;0.00565922327294
2;4;-0.0051222323593
2;4;-0.0070907553702
2;4;-0.007064794072
2;4;-0.0001229382352
2;4;0.0001384937315
2;4;0.00002879785751
2;4;-0.0003832092478
2;4;0.06798252017027
2;5;0.06175934750948
2;5;-0.0288850296205
2;5;0.07108454383516
2;5;-0.0432613019857
2;5;0.02871055905662
2;5;0.04817820298452
2;5;-0.0529795969313
2;5;0.02880222043766
2;5;0.03937523219481
2;5;0.06080854590673
2;5;-0.0020192898505
2;5;0.00001904561422
2;5;0.00089377268946
2;5;0.00148508422683
2;5;0.00012286408188
2;5;-4.668875194E-11
2;5;-2.716692747E-11
2;5;5.7468562913E-11
2;5;1.2738608065E-10
2;5;6.2038434509E-12
2;5;0.00128961038308
3;1;0.16089974092811
3;1;-0.0155673541199
3;1;0.02002680112089
3;1;-0.0123887866531
3;1;0.01130407175305
3;1;0.02570791318993
3;1;-0.0176156062041
3;1;0.01142521387558
3;1;0.01144307212087
3;1;0.03253986253945
3;1;-0.0153264403729
3;1;0.01144073769043
3;1;0.01144062641159
3;1;0.01162316672237
3;1;0.03259418813991
3;1;-0.0155352097362
3;1;0.01141274482006
3;1;0.01141341862171
3;1;0.01166650358374
3;1;0.01157919218414
3;1;0.01618509793481
3;1;-0.012916537636
3;1;0.0113536405888
3;1;0.01136478189151
3;1;0.01134265957858
3;1;0.01145817300405
3;1;0.01139319570441
3;1;0.01378496553504
3;1;-0.0164145008744
3;1;0.01140145703084
3;1;0.01145230348969
3;1;0.01165959537869
3;1;0.01158145652303
3;1;0.01155850892876
3;1;0.01143678574633
3;1;0.01858804566086
3;1;-0.0206041047869
3;1;0.01152117918981
3;1;0.01124875521907
3;1;0.01146580363746
3;1;0.01137390664533
3;1;0.0113952514895
3;1;0.0113228642787
3;1;0.01147759012077
3;1;0.05209670601642
3;1;-0.0179105247208
3;1;0.01145381854586
3;1;0.01142946063176
3;1;0.01183895385396
3;1;0.01161985337004
3;1;0.01163581872643
3;1;0.01137632995334
3;1;0.01164511566767
3;1;0.0115258439025
3;1;0.02557176004913
3;1;-0.0146921389682
3;1;0.01142897612581
3;1;0.01138174998985
3;1;0.01142796678185
3;1;0.01154371137323
3;1;0.01146705057138
3;1;0.01144704003165
3;1;0.01148839385851
3;1;0.0114173110513
3;1;0.01146871136939
3;1;0.02000206124422
3;1;-0.0183569539809
3;1;0.01151715875322
3;1;0.01154376746879
3;1;0.01178959198755
3;1;0.01180285882392
3;1;0.01171839816435
3;1;0.01157117510654
3;1;0.01181635602381
3;1;0.01153109742662
3;1;0.01179750846013
3;1;0.01167853852521
3;1;0.02234418367862
3;1;-0.0153461299464
3;1;0.0113687117043
3;1;0.01132335055232
3;1;0.0117228250826
3;1;0.01144165581358
3;1;0.01150312973825
3;1;0.01123698354283
3;1;0.01142532542431
3;1;0.01139652476739
3;1;0.01163701469686
3;1;0.0113030166679
3;1;0.01146979364578
3;1;0.01844841252163
3;1;-0.0167863300174
3;1;0.01144050813435
3;1;0.01137823355302
3;1;0.01149871504292
3;1;0.01151328738526
3;1;0.0114743841941
3;1;0.01142441535357
3;1;0.01156015154415
3;1;0.01158316360741
3;1;0.01153268542344
3;1;0.01149072837385
3;1;0.01170347856584
3;1;0.01134046834443
3;1;0.06713844182789
3;1;-0.0178959299998
3;1;0.0115536245088
3;1;0.01149865052535
3;1;0.01172889303483
3;1;0.01180295991251
3;1;0.01170029615747
3;1;0.01155811465768
3;1;0.0117094686289
3;1;0.01150776211695
3;1;0.01175156796899
3;1;0.01169342128164
3;1;0.01204047518979
3;1;0.01148124709535
3;1;0.01165455935426
3;1;0.01665214585914
3;1;0.00259035793533
3;1;-0.0000783534795
3;1;0.00001050793727
3;1;-0.0000223673082
3;1;-0.0000269153447
3;1;-0.0000243308188
3;1;-0.0000245111516
3;1;-0.0000488953716
3;1;-0.0002051010882
3;1;-0.0000507060212
3;1;-0.0000526695825
3;1;-0.0000699082453
3;1;-9.7860283858E-6
3;1;-0.000093949496
3;1;-0.0000706962924
3;1;0.00006398726166
3;1;-0.0671045586172
3;1;0.00200390853047
3;1;0.00031233306732
3;1;0.00203182929483
3;1;0.00156002606215
3;1;0.00152876822148
3;1;0.00083285223466
3;1;0.00205202322539
3;1;0.00455283061608
3;1;0.00241294663539
3;1;0.00161743855291
3;1;0.00291489098308
3;1;0.00118025771355
3;1;0.00256246117407
3;1;0.00277587612452
3;1;-0.001337729916
3;1;0.03184403462124
3;1;-0.0003228376351
3;1;-3.8286028577E-6
3;1;-5.9780930674E-7
3;1;0.00004879594185
3;1;-4.8866400898E-6
3;1;0.00001254185321
3;1;-0.0000200483061
3;1;9.93273068522E-6
3;1;0.00001194504812
3;1;0.00003333433285
3;1;-0.0000205045934
3;1;-5.8634922195E-6
3;1;0.00004519304979
3;1;-4.9305956583E-6
3;1;-0.0000149415523
3;1;1.59517037779E-6
3;1;0.00005378724427
3;1;8.72142602591E-6
3;1;0.00058831834579
3;1;0.00023527321316
3;1;-0.000198434098
3;1;-0.0000391116634
3;1;0.00010312032631
3;1;0.00004678261931
3;1;-0.0000935590523
3;1;-0.0004764326685
3;1;-0.0000968271857
3;1;-0.0000230830854
3;1;0.00008708146905
3;1;-0.0003014782883
3;1;0.00030093002412
3;1;-0.0002366460647
3;1;0.00019975785762
3;1;7.37699382231E-6
3;1;-0.0003631513201
3;1;-0.0000189605759
3;1;0.00283044674897
3;1;-0.0013785463034
3;1;0.00005225212159
3;1;-0.0063222407001
3;1;0.00010865154668
3;1;0.00005451871977
3;1;0.00006398737019
3;1;-5.1097275484E-6
3;1;0.00002114625224
3;1;0.00006089578137
3;1;0.00009514717319
3;1;0.00002580675189
3;1;0.00004719022775
3;1;0.00010796248461
3;1;0.00002269445921
3;1;0.00007829405915
3;1;-0.0000131711801
3;1;0.00049405219494
3;1;8.75092526135E-6
3;1;0.00022784442537
3;1;0.00799051863285
3;1;-0.00103771585
3;1;0.00002831931318
3;1;0.00001649602969
3;1;0.00007989864507
3;1;0.00004222419895
3;1;0.00004797401617
3;1;-0.0010000510225
3;1;0.00004644461692
3;1;0.00004787748479
3;1;0.00007151968672
3;1;0.000022681673
3;1;0.00006267196294
3;1;0.00005731753127
3;1;0.00003484690651
3;1;0.00005873098522
3;1;-0.000010195832
3;1;0.00038934452775
3;1;5.8265199644E-6
3;1;0.00001232411349
3;1;0.00001582253224
3;1;0.00111939282976
3;2;0.0067299934513
3;2;-0.0031076431267
3;2;0.00589034268142
3;2;-0.0032489754804
3;2;0.0031966207113
3;2;0.00851840845675
3;2;-0.0034704622187
3;2;0.00321536115513
3;2;0.00326547067033
3;2;0.01396957493013
3;2;-0.0032500874346
3;2;0.0031368459166
3;2;0.00323913531586
3;2;0.00323262457439
3;2;0.0131921780896
3;2;-0.0032395933213
3;2;0.00319366827731
3;2;0.00322530345064
3;2;0.00336643962502
3;2;0.00318703767613
3;2;0.00473379344717
3;2;-0.0031850724911
3;2;0.00315488373235
3;2;0.00314143048036
3;2;0.0032365333522
3;2;0.00314312483847
3;2;0.00316072425209
3;2;0.00341318063302
3;2;-0.0032149452498
3;2;0.00317616836096
3;2;0.00320779741798
3;2;0.00327639045066
3;2;0.00328677728792
3;2;0.00319036857658
3;2;0.00315076666586
3;2;0.00839192059077
3;2;-0.0028295018822
3;2;0.00320531723302
3;2;0.00304909138512
3;2;0.00307919198988
3;2;0.00297712279777
3;2;0.00308962645637
3;2;0.00309961697291
3;2;0.00313461784034
3;2;0.01116983166925
3;2;-0.0032305775436
3;2;0.00314666090889
3;2;0.00322425659312
3;2;0.00346576574632
3;2;0.00319567879144
3;2;0.00318770267365
3;2;0.00313773384184
3;2;0.00337915445099
3;2;0.0031173972232
3;2;0.01328487041893
3;2;-0.0032162115538
3;2;0.00319836222539
3;2;0.00321010928449
3;2;0.00327112034113
3;2;0.00317264827885
3;2;0.00321240040376
3;2;0.00317165235613
3;2;0.00318462810843
3;2;0.00310078730508
3;2;0.00316047952549
3;2;0.00446305292766
3;2;-0.0033110712659
3;2;0.00308455141409
3;2;0.00316039232596
3;2;0.00335163165207
3;2;0.00319295157838
3;2;0.00315865078546
3;2;0.00314720237621
3;2;0.00314482034304
3;2;0.00290799853234
3;2;0.00312476663314
3;2;0.0031838278509
3;2;0.01420594832573
3;2;-0.0032471242507
3;2;0.00313463657446
3;2;0.00329727125246
3;2;0.00339877997131
3;2;0.00319580232251
3;2;0.00319431749773
3;2;0.00310445845286
3;2;0.00320302993164
3;2;0.00309624157078
3;2;0.00330911319625
3;2;0.00314010145251
3;2;0.00308798713148
3;2;0.00683629497135
3;2;-0.0031385545656
3;2;0.00322262929597
3;2;0.00333176465297
3;2;0.00336227973949
3;2;0.00324017174909
3;2;0.00320824223117
3;2;0.00315222092631
3;2;0.00320263490351
3;2;0.00318224577418
3;2;0.00320472678414
3;2;0.00321030374824
3;2;0.00311706962466
3;2;0.00326057920108
3;2;0.00926773979276
3;2;-0.0033765707899
3;2;0.00314217030639
3;2;0.00330635286975
3;2;0.00329966303501
3;2;0.00356367490094
3;2;0.00322777679044
3;2;0.0031805429271
3;2;0.00324727340519
3;2;0.00296073856243
3;2;0.0031985387279
3;2;0.00323683953213
3;2;0.00331362273602
3;2;0.00322996343371
3;2;0.00323021840685
3;2;0.00860683654963
3;2;-0.0000403647046
3;2;-0.0000986231166
3;2;0.00001212384457
3;2;0.00001625813166
3;2;0.00001883983533
3;2;9.19331367592E-6
3;2;6.68234741632E-6
3;2;9.91939496893E-6
3;2;-0.0000328609639
3;2;5.33409209936E-6
3;2;8.3443775826E-6
3;2;0.00002485731268
3;2;7.27152286602E-6
3;2;5.96234992304E-7
3;2;0.00002857450764
3;2;8.4816963961E-6
3;2;-0.0000296750049
3;2;-3.4102218515E-6
3;2;-0.0002214743716
3;2;0.00001155232342
3;2;0.00001160903265
3;2;6.63630035569E-6
3;2;5.91064464373E-6
3;2;6.50934345335E-6
3;2;-0.0000242753122
3;2;1.81534519794E-6
3;2;6.70954510107E-6
3;2;0.00001948668912
3;2;-1.4601155301E-6
3;2;-4.8887696426E-6
3;2;0.00001914064207
3;2;3.18941639163E-6
3;2;0.00001424502459
3;2;-0.0000184815363
3;2;-7.7156383591E-6
3;2;3.42167403524E-6
3;2;-0.0005524559698
3;2;8.03440094552E-6
3;2;-1.9218178886E-6
3;2;-7.0870204142E-7
3;2;1.12487505676E-6
3;2;-0.0000287757814
3;2;-0.0000109471776
3;2;3.41457051574E-7
3;2;9.23661065091E-6
3;2;-8.0630169654E-6
3;2;-9.5351436725E-6
3;2;0.00001492540522
3;2;2.98996037744E-6
3;2;2.34841952844E-6
3;2;0.00003675286892
3;2;-0.0000293549609
3;2;-9.9688653205E-7
3;2;0.00001175119837
3;2;0.00001401950108
3;2;-0.0004736104153
3;2;8.35748886487E-6
3;2;6.12504479393E-6
3;2;5.64094172778E-6
3;2;-0.0000213568565
3;2;2.96177952914E-6
3;2;8.31719241424E-6
3;2;0.0000183334537
3;2;5.025326388E-6
3;2;8.6802036785E-7
3;2;0.00001491087102
3;2;2.97120806744E-6
3;2;2.32310416163E-6
3;2;2.13957563145E-6
3;2;0.00003077695793
3;2;-0.0000326707035
3;2;-3.1801437289E-6
3;2;0.00001002808918
3;2;9.28630315463E-6
3;2;0.00001437256989
3;2;-0.0000617250486
3;2;5.54243926313E-6
3;2;8.07428891148E-6
3;2;-0.0000267246838
3;2;3.6635899476E-6
3;2;7.47090528142E-6
3;2;0.00002036300382
3;2;4.39564498415E-6
3;2;1.50032853271E-6
3;2;0.00002337255987
3;2;3.44794574564E-6
3;2;2.64318482169E-6
3;2;2.63872236249E-6
3;2;2.52129624992E-6
3;2;6.72906406841E-6
3;2;-0.0000359463399
3;2;-2.6370605894E-6
3;2;0.00001242879043
3;2;0.00001457508663
3;2;0.00001648679723
3;2;9.0702844149E-6
3;2;-4.5307876915E-6
3;2;9.51303332614E-6
3;2;-0.0000282380295
3;2;5.03034111627E-6
3;2;8.53494560463E-6
3;2;0.00002162332371
3;2;7.26594903537E-6
3;2;1.61670130417E-6
3;2;0.00002515168548
3;2;3.66942811691E-6
3;2;2.7741590087E-6
3;2;2.65113824254E-6
3;2;2.65208818446E-6
3;2;3.03787919414E-6
3;2;3.79141419364E-6
3;2;-0.000033864186
3;2;-3.5961085581E-6
3;2;0.00001090249579
3;2;0.00001331092568
3;2;0.0000106381063
3;2;8.95016324826E-6
3;2;5.65588930443E-6
3;2;-0.0002095275557
3;2;-0.0000291827502
3;2;-7.6618393932E-7
3;2;7.52404716164E-6
3;2;0.0000216424534
3;2;4.5638772526E-6
3;2;3.16987149062E-7
3;2;0.0000225590832
3;2;3.44898528915E-6
3;2;2.66641606429E-6
3;2;2.48150245185E-6
3;2;2.65479651802E-6
3;2;2.83272570632E-6
3;2;3.02955033289E-6
3;2;0.00001439807855
3;2;-0.0000552460475
3;2;-5.6805417792E-6
3;2;0.00001800279526
3;2;0.00002255469602
3;2;0.00002511354631
3;2;0.00001322320619
3;2;9.22911689751E-6
3;2;0.00001320379088
3;2;-0.0003185319662
3;2;6.85337279185E-6
3;2;0.00001193064867
3;2;0.0000347769153
3;2;9.64687101926E-6
3;2;1.21453388781E-6
3;2;0.00003755957821
3;2;5.70766302747E-6
3;2;4.32066029027E-6
3;2;4.09391945617E-6
3;2;4.08521210576E-6
3;2;4.70020432642E-6
3;2;5.00596158742E-6
3;2;4.74431756477E-6
3;2;0.00002106462089
3;2;-0.0000338126283
3;2;-3.580656488E-6
3;2;9.84752178308E-6
3;2;6.43801610417E-6
3;2;0.00001385605438
3;2;7.43330205123E-6
3;2;5.99914097179E-6
3;2;2.74535270562E-6
3;2;-0.0000301835984
3;2;-0.0004479859892
3;2;8.67871914147E-6
3;2;0.00002243479944
3;2;-3.0918473457E-7
3;2;-1.087837066E-6
3;2;0.00002446524045
3;2;3.74454775722E-6
3;2;2.93599652052E-6
3;2;3.01254208144E-6
3;2;2.81708995747E-6
3;2;3.12889710221E-6
3;2;3.30259225674E-6
3;2;3.26148767605E-6
3;2;5.14541853617E-6
3;2;0.00002877440616
3;2;-0.0000343605109
3;2;-3.5962300998E-6
3;2;0.00001054983678
3;2;0.00001342179006
3;2;0.00001488270499
3;2;7.63215798088E-6
3;2;5.2412313413E-6
3;2;8.40254162691E-6
3;2;-0.0000281550561
3;2;4.18433508393E-6
3;2;-0.0000418142696
3;2;0.00002019331802
3;2;6.1899888014E-6
3;2;-1.9842132263E-7
3;2;0.00002297972499
3;2;3.57408386561E-6
3;2;2.71312960125E-6
3;2;2.57436027187E-6
3;2;2.59269604123E-6
3;2;2.94923036302E-6
3;2;3.14361361425E-6
3;2;2.93978899754E-6
3;2;4.86519479756E-6
3;2;3.19072149761E-6
3;2;5.49133904901E-6
3;2;-0.0000289374242
3;2;1.11920639917E-6
3;2;0.00001203669186
3;2;7.5486088913E-6
3;2;0.000012937508
3;2;8.7076930579E-6
3;2;6.63059220257E-6
3;2;0.00001088851714
3;2;-0.0000149342824
3;2;4.99266883568E-6
3;2;7.85122400084E-6
3;2;-0.0007204799155
3;2;8.93631462844E-6
3;2;4.81520433815E-6
3;2;0.00001820627986
3;2;2.60746952146E-6
3;2;1.96096571739E-6
3;2;2.09159659906E-6
3;2;1.97394833375E-6
3;2;2.18346717927E-6
3;2;2.34099185576E-6
3;2;2.09708227247E-6
3;2;3.47665379918E-6
3;2;2.38069957294E-6
3;2;2.28814304086E-6
3;2;0.00005618501235
3;2;-0.0000304560747
3;2;-2.292172812E-6
3;2;0.00001066633679
3;2;6.28472401778E-6
3;2;0.00001335843979
3;2;7.79356615167E-6
3;2;6.60093792037E-6
3;2;6.95523679806E-6
3;2;-0.0000274194276
3;2;-7.7184690121E-7
3;2;7.99053192612E-6
3;2;0.00002134040344
3;2;-0.0001438977887
3;2;-2.3319559911E-6
3;2;0.00002235216071
3;2;3.46146032943E-6
3;2;2.83788501294E-6
3;2;2.87223166728E-6
3;2;2.6124895908E-6
3;2;2.91420068321E-6
3;2;3.04513583854E-6
3;2;2.93074375104E-6
3;2;4.75665046467E-6
3;2;3.37359541178E-6
3;2;2.9667607871E-6
3;2;2.15940061779E-6
3;2;0.00001034630115
3;2;-0.0000391256266
3;2;-3.6589338674E-6
3;2;8.34375144603E-6
3;2;0.00001397838951
3;2;0.00001449020565
3;2;8.88602606769E-6
3;2;6.11189023788E-6
3;2;9.30542220386E-6
3;2;-0.0000305762185
3;2;3.99319362866E-6
3;2;7.93269996001E-6
3;2;0.00002295520703
3;2;3.90925835875E-6
3;2;-0.0002122387217
3;2;0.00002517232376
3;2;3.96874623027E-6
3;2;3.16651168578E-6
3;2;2.95160732486E-6
3;2;2.90915115338E-6
3;2;3.27937075338E-6
3;2;3.50604336415E-6
3;2;3.28334186534E-6
3;2;5.40591883963E-6
3;2;3.61561295249E-6
3;2;3.4470758301E-6
3;2;2.51089061934E-6
3;2;3.4034398534E-6
3;2;0.00001383952206
3;2;-0.0000228731526
3;2;-1.3908475854E-6
3;2;7.5656474047E-6
3;2;0.00001050447354
3;2;3.99434420208E-6
3;2;5.95478008267E-6
3;2;3.86981761365E-6
3;2;5.20993628557E-6
3;2;-0.0000199436636
3;2;3.01560983128E-6
3;2;4.6161818455E-6
3;2;0.00001203762007
3;2;3.95036709104E-6
3;2;4.05057425643E-8
3;2;-0.0002997031409
3;2;2.36653086556E-6
3;2;1.81581824094E-6
3;2;1.71559209009E-6
3;2;2.07799483728E-6
