VegPotID;SubModuleID;ParameterEstimate
5;2;0.01080329731519
5;2;-0.0381629918829
5;2;-0.0909845823692
5;2;0
5;2;0.03719868683636
5;2;-0.0005711923567
5;2;0.62935982383566
5;2;-0.0290813190266
5;3;0.20921548579973
5;3;-0.3622885787432
5;3;-0.4998110836672
5;3;0
5;3;0.34547656859762
5;3;-0.0702411845988
5;3;0.10923926137294
5;4;-1.6159239774757
5;4;2.35881867237232
5;4;0.42081759095563
5;4;0
5;4;-0.1234344925563
5;4;-0.046052376855
5;4;-0.0095813174748
5;4;1.10235458511303
5;5;0.90569430324675
5;5;-0.0259104160784
5;5;0.6541873217937
6;1;-0.878312139322
6;1;-0.5209315573417
6;1;-0.3427801307098
6;1;0.07144983826961
6;1;0.84976482509724
6;1;-1.1726292862004
6;1;-0.5478914863775
6;1;0
6;1;0.10107138436954
6;1;0.05693297858192
6;1;0.07359625052661
6;1;0.04491544480962
6;1;0.11962693490019
6;1;0.09844413340802
6;1;0.12363415890589
6;1;-1.7223273839753
6;1;0.46676626796639
6;1;0.03172488286697
6;1;0.21023694200641
6;1;1
6;2;0.03960686022097
6;2;-0.4631984755763
6;2;-0.415082907838
6;2;-0.3201067154856
6;2;-0.1229835959793
6;2;-0.1555657929591
6;2;-0.7575137924074
6;2;0
6;2;0.03158753501007
6;2;-0.0003758159383
6;2;0.6280814489323
6;2;-0.0228343445995
6;2;-0.4272273466399
6;2;0.1208600737944
6;3;-3.1888921756798
6;3;1.0911206785148
6;3;2.65754542430251
6;3;0.26502848142166
6;3;3.13200017390965
6;3;0.05103064830024
6;3;1.94773993379378
6;3;0
6;3;0.96706529627554
6;3;-0.1244740356412
6;3;-0.1305094118537
6;3;-0.0562494425473
6;3;-0.2236030318187
6;3;-0.0416823302739
6;3;-0.080532603702
6;3;-0.0361086051341
6;3;0.13217618094701
6;3;0.07882529522558
6;3;0.25001168775462
6;3;0.18948689428193
6;3;0.26467512004154
6;3;0.10192676934728
6;3;0.19917105367888
6;4;-1.2685108749936
6;4;1.0939012000369
6;4;0.54799018696464
6;4;-1.0898211780218
6;4;0.57129217286192
6;4;-5.61787124651
6;4;-0.2683448786702
6;4;0
6;4;-0.1449768047042
6;4;-0.0683164048787
6;4;-0.0301444638314
6;4;-0.0393259953912
6;4;0.12051680844628
6;4;-0.0627109321929
6;4;-0.0273967915227
6;4;1.25823195895747
6;5;0.56720348792744
6;5;-0.2522538215252
6;5;-0.2293234909828
6;5;-0.0310004146181
6;5;0.10006111250721
6;5;-0.6509569185445
6;5;-1.0578755036429
6;5;0
6;5;0.48836060559906
7;1;-4.0536450833049
7;1;5.77109042590641
7;1;2.22797103967273
7;1;6.46112367186989
7;1;1.21674817790575
7;1;6.21238128018631
7;1;3.61074539160058
7;1;1.44324365962932
7;1;3.32094552380559
7;1;6.1299542216127
7;1;0.87667646657524
7;1;0
7;1;0.0932129651918
7;1;-2.7268099685628
7;1;-1.3152705083082
7;1;-3.1571266623903
7;1;-1.1413464125932
7;1;-3.1977007372621
7;1;-2.1815283908353
7;1;-1.5519656683624
7;1;-1.9040496669745
7;1;-2.6874529857769
7;1;-1.5390829669647
7;1;-0.2254651374689
7;1;0.47151934507102
7;1;0.02213700510911
7;1;0.29740730048811
7;1;0
7;1;-0.1257930090044
7;1;0
7;1;0
7;1;0
7;1;-0.2995256300497
7;1;0
7;1;0
7;1;0
7;1;0
7;1;0
7;1;1
7;2;-0.2876729850807
7;2;-0.2327591796796
7;2;0.04539116297452
7;2;-0.0294862033451
7;2;-0.0052166497978
7;2;-0.2191894565227
7;2;-0.1082177113768
7;2;-0.1422601924602
7;2;-0.392483391477
7;2;-0.0502364306726
7;2;0.14187709601097
7;2;0
7;2;0.02544128282783
7;2;0.01174078029132
7;2;0.03076499541803
7;2;0.01989322881367
7;2;0.02750882183705
7;2;0.0184699119772
7;2;0.03148431176297
7;2;0.01230446483017
7;2;0.03605390771001
7;2;0.03266059868692
7;2;0.0251022344659
7;2;-0.000343684213
7;2;0.62068468195931
7;2;-0.0170559029614
7;2;-0.3475599381776
7;2;0.08157800665872
7;3;-2.6098606096943
7;3;0.71558458721937
7;3;0.3026932153688
7;3;1.46187645814449
7;3;0.10841805020297
7;3;1.13838993809104
7;3;0.31462798670237
7;3;-0.9162000000776
7;3;-0.356849243753
7;3;0.30379657763175
7;3;-0.5699079766748
7;3;0
7;3;0.7636259863623
7;3;-0.0820082216579
7;3;-0.128544772759
7;3;-0.1305345452278
7;3;-0.0841338050764
7;3;-0.0782823809856
7;3;-0.0331498570285
7;3;-0.0011697042406
7;3;-0.0305779145815
7;3;-0.1252336809183
7;3;-0.1215120036215
7;3;-0.0560674043004
7;3;0.17506221488385
7;3;0.23955372232598
7;3;0.06049384035974
7;3;0.46023711432265
7;3;0.12339165868909
7;3;0.11514285571905
7;3;0.17349222241611
7;3;0.41249240138727
7;3;0.15158527160123
7;3;0.55069964264448
7;3;0.35496643448315
7;4;-0.8099769612057
7;4;-1.6295615701333
7;4;-0.6726133529662
7;4;-0.1802117679115
7;4;-1.8327840533386
7;4;-0.4722056383694
7;4;-0.1235821428439
7;4;-2.0240513027359
7;4;-1.4481417514744
7;4;0.73940020225593
7;4;-0.8652791865784
7;4;0
7;4;-0.019836354502
7;4;-0.1380921971299
7;4;-0.107160303595
7;4;-0.0525082059187
7;4;-0.0463333021958
7;4;-0.0577385399742
7;4;-0.00387434555
7;4;-0.0313875964872
7;4;-0.136071491713
7;4;-0.0194410320889
7;4;-0.0352799826217
7;4;1.25750216514673
7;5;0.60956281613891
7;5;0.24841861957207
7;5;-0.2152680179078
7;5;0.29865877258685
7;5;-0.0503719000998
7;5;-0.188806260467
7;5;-0.2743398836189
7;5;0.09271671838855
7;5;-0.6713132464157
7;5;0.25671471306671
7;5;0.20590053648639
7;5;0
7;5;-0.024251778711
7;5;0.51732082693256
8;1;-3.923788797972
8;1;-0.35037722088
8;1;-0.3841581181142
8;1;0
8;1;1
8;2;-0.358557787708
8;2;-0.1398988404513
8;2;0.19327670406949
8;2;0
8;2;0.02966847283644
8;2;0.02055996064345
8;2;0.03816218617589
8;2;-0.000319162545
8;2;0.59802814630982
8;2;-0.0116060122299
8;3;-2.7937477811096
8;3;1.71552739638663
8;3;1.40842116167394
8;3;0
8;3;0.75662099542246
8;3;-0.0409749495547
8;3;0.10788831884296
8;3;0.02006736229554
8;3;0.39039889646074
8;4;-3.1653509067554
8;4;-0.324419943846
8;4;5.11829764733742
8;4;0
8;4;0.53180655637499
8;4;-0.6373955738641
8;4;0.291335979343
8;4;1.43439295914778
8;5;1.78843273804262
8;5;-1.5999439537298
8;5;-1.4317559121129
8;5;0
8;5;0.01454711660477
8;5;0.00970848108566
8;5;-0.082072463784
8;5;0.43564545634494
9;1;-1.3480969733396
9;1;2.23488510785251
9;1;0.96925528545671
9;1;5.11145554636201
9;1;4.70885400173159
9;1;1.33077748626463
9;1;6.02946043401316
9;1;3.12951639215623
9;1;0
9;1;0.05794152741831
9;1;-1.5051006067862
9;1;-0.9944006137529
9;1;-2.3591183936402
9;1;-2.1045894019815
9;1;-1.1548735437232
9;1;-2.3319024846606
9;1;-1.4027281372417
9;1;-0.2308233921897
9;1;0.66476719852362
9;1;-0.0142204897971
9;1;-0.0019063221729
9;1;1
9;2;-0.3044495050392
9;2;0.12872420136357
9;2;0.03858902155853
9;2;0.2260523570149
9;2;-0.2103874821597
9;2;-0.2417490726531
9;2;-0.0903808838882
9;2;0.32167599411895
9;2;0
9;2;-0.0076508169226
9;2;0.00410843196174
9;2;-0.0042447132113
9;2;0.01027230603644
9;2;0.00225887557834
9;2;-0.0031593214924
9;2;0.00359057803707
9;2;0.00520636710878
9;2;0.72700118930214
9;2;-0.0102822503008
9;2;-0.182985899514
9;2;0.08867573812637
9;3;-2.4803817653651
9;3;-2.1692600368951
9;3;-1.8677753968373
9;3;-1.9374277334866
9;3;-1.754441121296
9;3;-0.166916433607
9;3;-2.0025137200853
9;3;-2.1500994239084
9;3;0
9;3;1.05682871061296
9;3;-0.0357493994083
9;3;0.27933081493973
9;3;0.3080162791539
9;3;0.31542236779236
9;3;0.18950442058905
9;3;0.07993551141676
9;3;0.3726588912145
9;3;0.13415435433293
9;3;0.06811414838812
9;3;0.21465896540826
9;4;-1.5902937588733
9;4;-1.0596043848152
9;4;-1.0880005471127
9;4;-0.1210637320986
9;4;-0.7770657289299
9;4;-0.2874268461386
9;4;-0.6470684867323
9;4;-0.8294473857445
9;4;0
9;4;1.63660315395477
9;5;0.84182616217648
9;5;-0.0218008791011
9;5;0.59460301483915
10;1;1.58697582000247
10;1;0.09744395524116
10;1;0.13955310303477
10;1;0.11970213393766
10;1;0.06628988104071
10;1;0.34039259491332
10;1;0.12735510576706
10;1;0.11746576036989
10;1;0.11792478083464
10;1;0.15066196692935
10;1;0.08413829862058
10;1;0.20385919879058
10;1;0.09150540125194
10;1;0.25308900636855
10;1;0.10816792513599
10;1;0.09383685156062
10;1;0.02339779883218
10;1;-2.6750612330222
10;1;-2.6063845947885
10;1;-3.8765099514363
10;1;-1.1770942201587
10;1;-3.4874532004292
10;1;-2.7149735433817
10;1;-2.5857631435109
10;1;-2.7150972477341
10;1;-3.0544436163865
10;1;-1.8475310003496
10;1;-3.3883103163478
10;1;-2.3833991203037
10;1;-3.0377656144398
10;1;-2.9086684451832
10;1;-0.8262283734471
10;1;-0.1893786072499
10;1;0.63821845722577
10;1;-0.0052681310708
10;1;0.02881732872657
10;1;-0.018469982299
10;1;0.02700533133261
10;1;0.05647939293765
10;1;0.0298100114431
10;1;-0.0117344618007
10;1;0.04910766047165
10;1;-0.0327993608553
10;1;0.04863282379203
10;1;0.02853713283758
10;1;0.02736173513007
10;1;0.02769170342772
10;1;0.02962562084547
10;1;0.01894839758971
10;1;0.02074671666999
10;1;0.00045019164605
10;1;-0.0003456697497
10;1;0.0033384843663
10;1;-0.003058878037
10;1;0.00023401474944
10;1;-0.0001745623921
10;1;0.00006452942352
10;1;0.00011007046676
10;1;0.00102018027574
10;1;-0.0006113641011
10;1;-0.0007013416005
10;1;0.00018905256712
10;1;0.00046486376876
10;1;-0.0002743205416
10;1;-0.0034625127476
10;1;-0.005152263743
10;1;0.35777429134461
10;1;0.40295972127544
10;1;0
10;1;-0.2629355888132
10;1;0
10;1;0
10;1;0
10;1;0
10;1;-0.1340638509877
10;1;0
10;1;0
10;1;0
10;1;0
10;1;0
10;1;0
10;1;0
10;1;0
10;1;0
10;2;-0.9512757771199
10;2;0.33957545591298
10;2;0.40820925799669
10;2;0.29077150746669
10;2;0.11407413966971
10;2;0.85719580987285
10;2;0.3514955148354
10;2;0.40336298878905
10;2;-0.086184118237
10;2;0.03979664600402
10;2;-0.1813787778883
10;2;0.42936505631422
10;2;0.43273961443651
10;2;0.40055881436447
10;2;0.10949690878858
10;2;0.17313492376999
10;2;0
10;2;0.02431442534623
10;2;0.01507007958941
10;2;0.04292980549145
10;2;0.0352583506455
10;2;-0.0347610699733
10;2;0.02403173173499
10;2;0.02010401486985
10;2;0.05032218748981
10;2;0.02909006386879
10;2;0.03744531721332
10;2;0.02964687234479
10;2;0.03251287152074
10;2;0.00484144036519
10;2;0.04131063769523
10;2;0.03757426751021
10;2;0.03483539028715
10;2;-0.0004514516799
10;2;0.66700115004606
10;2;-0.0162714823174
10;2;-0.1538087884348
10;2;0.05849238816291
10;2;0.00029546501852
10;3;-5.0659431006992
10;3;2.28926476055461
10;3;3.90328601884916
10;3;-1.8728726566114
10;3;2.65525352565154
10;3;0.83536631768687
10;3;2.24362390239014
10;3;1.55360989318958
10;3;-0.0267802602296
10;3;-1.6518386018535
10;3;-1.1719900005433
10;3;-2.1703168945818
10;3;1.76231974819332
10;3;3.58265960400333
10;3;-2.3117116681996
10;3;4.05306053512383
10;3;0
10;3;0.76984351155325
10;3;-0.0470207826443
10;3;-0.066255791262
10;3;-0.0933900935644
10;3;-0.0535973004758
10;3;0.01142541593951
10;3;-0.032784795479
10;3;-0.006699549314
10;3;-0.0952516046315
10;3;-0.0650342290145
10;3;-0.0991734210531
10;3;0.00409381441313
10;3;-0.1426950009618
10;3;-0.1233976232061
10;3;-0.0010082203073
10;3;-0.0574848322114
10;3;-0.0725159976517
10;3;0.13924238084421
10;3;0.09732558386895
10;3;1.79652842233405
10;3;0.1372441844913
10;3;0.82600484886176
10;3;0.09435000868908
10;3;0.21675244625836
10;3;0.31245776336155
10;3;0.38734663858572
10;3;0.25497284741769
10;3;0.68274255945293
10;3;0.21938246078497
10;3;0.26619947239964
10;3;0.27348068533582
10;3;0.08572694292687
10;3;0.51546141917206
10;3;0.16733361264442
10;3;-0.4076153973574
10;3;0.60946860795977
10;3;-0.0482022404417
10;3;-0.2433128898365
10;3;0.2051586029098
10;3;-0.0119175453207
10;3;0.56125627619056
10;3;0.77975237864277
10;3;0.69322145742029
10;3;0.45065896970369
10;3;0.24246703383018
10;3;-0.2825928923517
10;3;0.62354735615549
10;3;0.03653091016386
10;3;0.30194221793012
10;4;-2.5162730211935
10;4;0.70788780555356
10;4;2.57177790658264
10;4;3.89587316727505
10;4;-0.3210949870048
10;4;0.71807442430167
10;4;0.33745797187331
10;4;0.15520384635044
10;4;0.22285222091959
10;4;-0.6734590389736
10;4;-0.2074722541239
10;4;-1.6344904533354
10;4;1.34464574542692
10;4;2.35497053549664
10;4;1.19013198075623
10;4;1.05658655964375
10;4;0
10;4;-0.0581472103672
10;4;-0.0453959682182
10;4;-0.0512904486621
10;4;-0.0592211858364
10;4;-0.0197641927332
10;4;-0.0500709989178
10;4;-0.0499991056832
10;4;-0.0702310103821
10;4;0.00974252431971
10;4;-0.0623267523679
10;4;-0.0346764174074
