RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5;Mean6;Var6;Mean7;Var7
26;81309.4631141946;2.384273306122561E8;6366.412393510927;1455399.1036544875;3991.185622586799;632715.9480429194;1080.7497913097436;64721.36687877054;914.3977531123448;43270.6230449992;300.7806213196089;17893.571067926376;79.29860518243098;359.62326713464535
27;81303.30160756165;2.3836120194983333E8;6374.682764962748;1458684.2356074015;3964.6236390617637;628563.1942526771;1104.313342070913;72764.14038232173;910.721545828132;42895.38693221972;314.39973536800966;22197.691937273667;80.6245026339286;385.38574205159614
28;81315.08443656922;2.3844395271558195E8;6376.068583205838;1457408.0663993978;3959.1566113436843;629955.8701522003;1112.7893058831125;71886.02753992105;902.2528735381436;42796.46248773516;319.0530965950906;21981.408403031615;82.8166958458067;523.3556896718111
29;81329.07368280149;2.3856737877766734E8;6382.910817448752;1466550.6382586723;3960.270916890143;632064.2882281055;1110.3022435471373;68012.87007090964;915.3380664562709;47842.46510674728;313.1513618119215;20913.46415694424;83.84822874327945;548.087077776569
30;81345.8730735825;2.3859309925755242E8;6380.914477263159;1467367.7239108444;3947.171463014425;624283.4343851135;1115.2613812953625;66619.83069113934;919.9973833447426;47291.95927109859;314.9039589434495;19382.042256176617;83.58029066517982;508.127657627657
31;81350.89716965133;2.38632654489503E8;6389.242783277281;1476663.546909721;3936.8068410936407;620960.9639452205;1122.743033955957;66256.88913137373;924.0469386717136;46327.26761333724;321.0167238349395;19402.814158151632;84.62924572103016;513.677427155651
32;81346.74123407135;2.385647790942535E8;6391.721778145604;1480593.6809300052;3930.9143043232584;616633.2659881342;1135.1924172035822;69785.64495724431;920.2272464998629;44581.84131551141;321.1328321229239;17927.992780302313;84.25497799597645;453.2500445925977
33;81352.24254648456;2.385918086815889E8;6388.703984712387;1479289.7380702042;3917.117835699831;607880.9411268003;1145.170105705111;70373.56162885822;914.0846742957785;44917.578143222476;328.10765339280346;19083.123466811652;84.22371561886153;405.33341341150276
34;81354.3939857133;2.3857578901769787E8;6395.130622728218;1482761.494939229;3928.1632643671705;616345.2049138456;1140.1847175683683;66274.93772322738;915.4554623244228;44220.952436950916;325.47644339345527;16818.200576721894;85.85073507480051;481.96724584012287
35;81346.43107524813;2.3851913881966668E8;6394.995347122066;1484132.3668884055;3953.7626366686313;646757.0970415854;1129.692877239198;66402.48638627972;898.9881444326722;52420.03804920342;326.7012863453676;16560.326092334748;85.85040243619618;448.54163699144
36;81344.14938673825;2.3853639922941294E8;6394.669753067673;1473981.2566051984;3955.107738061895;647887.6310901529;1137.0202425551336;66284.53712193857;890.9067777340508;52573.7703759249;327.1540940024687;16013.840260895315;84.48090071412423;455.18587029739473
37;81351.21259101911;2.385677147385203E8;6393.106822089259;1475107.2296988855;3953.897094583362;643447.8720178143;1137.1226284239087;64648.80458202057;886.9300148810551;52312.620835640264;330.43155029936946;15170.411981351866;84.72553390156317;452.14242291687594
38;81363.36363698343;2.3861238772807536E8;6391.986405283631;1473535.8919478685;3947.0772507531046;630801.2248629408;1138.2405841915083;63609.028332338836;884.5204363256265;51688.359221879036;337.2746604378068;16530.376552051915;84.87347357558461;421.8368171525306
39;81367.93957314114;2.3862922539038408E8;6397.334578100908;1480414.3919124545;3958.0262430078396;638857.3662418532;1137.5166721957473;61715.88803774167;878.6524213450926;52227.093976292075;338.37107976481167;15994.25766154948;84.76816178741736;408.6905894158875
40;81378.41576574685;2.387127941326834E8;6389.853328697374;1476351.9195031456;3939.2716596547775;631409.9868348977;1142.4491233635774;61833.90137923566;883.820879314643;53107.97266381481;339.2987909347141;15467.623144753077;85.01287542966243;412.2066787323248
41;81375.68315082284;2.3870731282932845E8;6387.182620976464;1476438.569178456;3932.3659727230474;624440.8870367651;1140.5299798842136;60254.15950310948;891.2907913482668;54503.95392875102;337.87127107217856;14853.004618329114;85.12460594875739;407.23321789814725
42;81370.39224488121;2.386894144037673E8;6385.3319772986715;1476611.9223957448;3926.429744220437;618610.0342807441;1148.3874555459831;61142.735751865635;887.8366813262858;53828.99420889633;335.9764135031539;14088.489019452954;86.70168270281111;477.4489454394119
43;81367.14364764969;2.386688122537186E8;6386.92724453407;1483453.5400715524;3920.6581091657804;619732.0811622428;1147.2742607028988;59154.03567223003;893.5644933431868;54012.96346994101;338.24005908698865;13540.253305044567;87.1903222352145;477.6488853136551
44;81360.61179914686;2.3864579400507087E8;6386.016288046544;1482977.5064859379;3918.3272297968406;617848.5724978314;1149.0355303282847;57286.55346487743;892.131170091252;53855.3782762975;339.95855446173243;13159.65939334992;86.56380336843371;480.7047900752751
