RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5;Mean6;Var6;Mean7;Var7
55;61627.540919525956;1.1647043674701788E8;5161.873621231934;844619.9052855856;3147.0766234894872;295702.5791246794;991.9479208038862;57598.57708886158;646.5662998091219;37209.404497861295;270.8971243959493;7443.917449317908;105.38565273348676;1173.717303728849
56;61629.01571934777;1.1644009084473878E8;5163.819049930917;845663.570946537;3151.1513303033194;296592.8538971864;984.7191720808122;59235.824572819816;650.6574110487777;38033.286150388885;271.61522907348336;7216.3600412200385;105.67590742452157;1149.4404847473606
57;61626.08609905306;1.1646114261148171E8;5163.0201963979525;846753.8924299403;3152.73375363021;296681.7781145957;985.9322068006774;58988.84502349189;646.7212184297389;38575.24079284605;271.6344119661044;6873.111934515633;105.99860557122004;1142.4658127217588
58;61624.88401381734;1.1644634148560396E8;5162.312501340919;846555.5124084936;3157.05639268239;298507.52894128003;982.916533355127;58129.772424686766;643.724662719848;38827.440221536075;272.78192459446683;6719.7105752709995;105.83298798908534;1132.2183277146773
59;61626.2392342313;1.1645380585139444E8;5155.488604966826;845149.6860535239;3153.4665489203994;297064.66087592824;979.8065757316955;58039.01980145143;645.3170928390582;38358.17803355964;271.3223631585526;6751.840742608379;105.57602431711781;1121.9756698551432
60;61626.052983311594;1.1644188045566483E8;5159.063396996576;846132.3624526779;3155.6033805764923;295134.65477888676;982.0225432136377;58013.98666222822;643.487040418545;38351.735696782715;271.9737038409022;6506.925570431909;105.97672894699585;1128.5950074912944
61;61618.69956705518;1.1640978040355048E8;5155.85637358702;846000.8730208852;3160.7249604568483;296690.83348594717;974.8938417486773;59279.179356593304;642.9335913312771;38089.07539165209;272.3428259752906;6303.405354609729;104.96115407492474;1165.8220550872115
62;61622.10554321778;1.1640863737650499E8;5155.915474856864;845641.6851782409;3156.3032450450482;297806.41919336567;978.5374534012896;59164.441463459116;644.5387464221092;37635.30811752677;272.1768127449653;6127.884992928995;104.35921724344982;1151.0144486150762
63;61619.73010747573;1.1641602349508086E8;5155.626930279798;846401.3800485873;3154.0869827395477;297532.23928954697;984.1615063539251;60620.02320196535;642.028770864845;37351.77463231077;270.5686646734452;5983.77626138951;104.78100564803336;1156.3727763565207
64;61615.14763676098;1.164220248737665E8;5155.271548513886;845878.8922086713;3155.958701868005;296003.9917274947;983.3278823747565;59960.06989159464;639.0913151429617;36989.172004242515;273.15475272719215;6262.681205585986;103.73889640096826;1201.6042236138105
65;61616.9057584449;1.1643017855259801E8;5154.582409541581;847011.2271899732;3155.9403231347765;295876.3458449468;982.7269667226834;59117.64775071342;638.7629730482528;36841.21022233397;273.41035011263386;6147.6866562112245;103.74179652323257;1181.1909643407832
66;61615.008087815215;1.1641920968011929E8;5155.32813635142;847069.0578387034;3158.7415385757695;298075.93848012114;982.0120574644145;57744.193251334844;636.883603565054;36119.433907166385;273.9482086408062;6024.895073349021;103.74272810537298;1173.5269198963692
67;61617.79226151988;1.1643490002412663E8;5153.750606310862;845175.5281961111;3158.5683560826856;297094.35529179627;981.9732816820722;56572.612338505714;636.2550734984893;35885.43692486602;273.5228468313121;5953.655855166781;103.43104821630058;1148.6344909397735
68;61616.19559788639;1.1642365503222257E8;5154.365980155995;845045.6454578156;3162.881716880346;298807.3080502842;982.4313154242666;55751.29755561777;636.1882749154797;35736.8491027754;269.3167920235061;6878.031545523325;103.54788091239432;1137.4882870919405
69;61613.40678356464;1.1640292225845195E8;5154.845691012399;845137.7016780266;3161.5446515827803;299065.70931517787;981.9638970717143;54921.293878871664;635.0338014662001;35175.91673805898;272.15417641219926;7356.882872833026;104.14916447950256;1151.9341403961735
70;61617.178614890494;1.1641767977908935E8;5156.1864493508065;847168.0226525111;3160.7177280594433;299557.81085789297;985.595630669495;55831.0048174753;634.0562973988591;34679.035659520814;272.3001166650531;6964.843980487939;103.51667655795407;1162.5621502593983
71;61623.53209238013;1.1642699164619951E8;5153.675008143835;846770.5406869346;3158.0971512387237;299587.651800859;986.0806919174673;55231.813646366696;631.59987115368;34670.96797933826;273.9506027964963;6891.587465526295;103.9466910374661;1160.986571273193
72;61622.03746937463;1.1640874557430223E8;5153.15135988151;846941.1249168428;3159.702720272743;298944.2732794493;981.9228567526743;56229.758755934396;632.6871398727114;34331.800509063774;275.14098853087336;6866.74219074686;103.69765445250577;1153.0452615754757
73;61623.362666369234;1.1641429467889248E8;5152.119654704223;847635.4647556264;3157.0982437051875;299369.46392300096;982.8815178061957;56071.131876315776;629.6960895060818;34497.95428464422;278.6232172684617;7737.155658244467;103.82058641829465;1140.2989313159082
74;61622.231975276176;1.1642536904968919E8;5151.875112949241;848405.0905305358;3158.731229690889;299766.3332786269;981.5789215186113;55442.25563745259;628.893374111562;34380.46330843229;279.00804710605763;7600.0734794171385;103.66354052212039;1126.8865101204622
75;61619.56558959772;1.1642397331274593E8;5151.927361564106;848013.5481382333;3156.402249905505;298225.6307638785;986.1288928239934;57099.81729975773;629.4734169649053;34160.88043814192;276.66057688666194;7911.957225570663;103.26222498303883;1121.9418260512662
76;61616.07607365563;1.1642098411831303E8;5151.867978868317;847218.9801556749;3156.0228786444263;297757.8933810343;986.7638571497897;56655.74904673689;630.4616996675138;34197.00615809586;275.1434957217049;7868.0096680744655;103.47604768487994;1115.0436369976924
77;61616.24519860672;1.1641920228684993E8;5150.343185674776;847169.1442034337;3156.7032801787823;297988.53177339514;985.2224152411006;55708.32980989958;628.8850757495043;34341.064698024435;276.31717139150214;7698.590333300815;103.2152431138844;1100.923664396315
78;61613.798576785666;1.1642048388078591E8;5149.80691150834;846725.7492559196;3157.758397012386;297110.51118645025;984.1383162552476;55555.11105256152;626.6245381177015;34355.069293272754;277.5842283847791;7778.451749691332;103.70143173822346;1114.0533270185574
79;61612.64164061463;1.1642302082068333E8;5147.685252084907;846626.9769944154;3157.9986849665097;296614.598198524;983.5849844760132;54768.77118790827;626.1749471166752;34376.860593760364;276.1555005223705;7516.866779567151;103.7711350033364;1093.5039112679644
80;61609.816235569175;1.1641007418842642E8;5147.469771724734;846367.0767360532;3161.311325886379;297760.6864202895;982.330583374592;54419.91048583668;627.1500032078119;34350.07077943923;272.9438320910663;7801.557487713911;103.73402716488276;1086.157845020116
81;61610.852356545496;1.1641311736299203E8;5144.47335677103;846276.9196469334;3165.3875648120847;299180.73486742296;977.3785779878298;55953.32513479335;625.9860889339843;34129.19323207192;272.90946780117724;7682.43934813077;102.81165723595187;1132.0191438030058
82;61607.95020177385;1.1640999259752741E8;5143.789454346334;846096.6321670284;3163.909771225273;298222.64395076374;978.1506912009347;55653.634910656285;624.888844807664;33909.48937902776;273.65516173809266;7672.315748136886;103.18498537436847;1124.824998044304
83;61608.64891804721;1.1640820846669368E8;5145.761278789371;847354.0479175185;3163.3612949200265;297114.9579280019;981.4140891331962;56502.41310582531;625.6300046615308;33993.33443651603;272.5294075231468;7531.004659210142;102.8264825514698;1116.8814612142571
84;61608.3164255652;1.1639640829426697E8;5146.097370083017;846877.3695816143;3166.913764602916;298192.17419485014;976.6402032802016;57791.76566255925;628.9589549156078;34871.48150717;270.99034661993943;7632.812971386304;102.5941006643503;1102.183931425451
85;61608.03879761902;1.1639376404348536E8;5145.4120291969;846206.6675136791;3170.5612159761395;299571.5141410198;969.613303048161;60734.73680645422;631.7505715755929;35271.43010728321;270.7826545928898;7364.6501440708;102.70428400411498;1096.8044674030052
86;61611.22837575087;1.1639487213798514E8;5145.785628171482;846194.1583207945;3168.0965597963636;298450.07731011003;971.4473560735826;60490.27103242756;632.4500182250295;35248.970136190925;270.75810759463724;7292.375768042434;103.03358648186796;1099.9381245561335
87;61611.15440370044;1.1638773789365683E8;5146.629693493164;846234.2597336711;3168.902296020978;297640.0497210559;971.7257609597381;59912.652520872434;632.3029124596711;35185.64523413476;270.4592217312256;7123.772253865804;103.23950232154935;1099.5406810550423
88;61612.18563532126;1.1638634746154197E8;5146.6404405172525;846334.1561359562;3164.7136903885284;297999.18176579627;974.8365177528439;60687.362479671865;632.9538572960531;34893.04039420636;270.44043141964596;7012.929890483703;103.69594366017922;1107.8976144525964
89;61609.18705007031;1.1636953614893073E8;5147.512305306127;846873.1259098068;3162.1541447514755;296592.7230207728;977.2472173779915;60993.363552366165;635.4530208634899;35379.33782800812;268.5458278011857;7101.988170548224;104.11209451198259;1121.905801566546
90;61611.90353673901;1.1638582916882989E8;5147.750753358818;846624.8892960532;3161.4265653170687;295403.51158544974;977.1329420364352;60649.94679207872;637.5347122094817;35766.85175634022;267.4569470126313;7079.85512217195;104.19958678319925;1118.1185665645849
91;61615.68388228508;1.1639915402720506E8;5147.227799696527;846410.2342894174;3157.014318680378;295641.15078887204;980.5736135267557;61540.491084010486;639.8518472093186;36213.42995612673;266.08810355392063;6996.512995567496;103.69991672615224;1114.526964139313
92;61615.53123882031;1.163896273525E8;5147.180400582567;845288.5492635245;3158.470560762255;295108.6792217477;980.0550729314823;60527.77590499143;638.2829289363856;36327.57565464261;266.9050501653105;6946.076676957427;103.46678778713269;1114.579672726356
93;61616.10776486629;1.163861937709E8;5145.788285256637;845413.3949614213;3153.2841092210065;296785.38359038276;981.3228581186482;60241.37654470012;638.8158350861074;36277.57450764994;268.9453204573204;7320.426424642718;103.4201623735538;1101.3758832902279
94;61613.59060218092;1.1637510150654879E8;5143.22318184671;845383.0474646746;3150.2432937162944;297151.91563779546;979.4638201308098;59511.338256429015;640.1262410132696;36337.028867088826;269.2034494533039;7244.854238590537;104.18637753303085;1152.8849447469902
95;61614.256904508424;1.1637470820960367E8;5144.525550538995;846235.9116304361;3149.751286079586;297794.91499225947;983.2388550801691;60320.07158601447;638.6161410145277;36173.79111176024;268.6251512964728;7173.971103995327;104.29411706823875;1146.2421749787422
96;61614.18286627304;1.16364407460377E8;5144.421133711295;845922.8107244619;3147.071186159227;296581.4165760808;986.6614740833618;60822.21661580761;638.6973443560693;36044.10948165291;267.743081293211;7143.645693734818;104.248047819424;1138.7688848657272
97;61614.71542085458;1.1637254395355512E8;5145.623838317705;845559.282197003;3146.5284919997316;296184.00514937745;986.126605225575;59861.90028044587;640.1426904261141;36023.372262942175;268.79994792314085;7152.574093742745;104.02610274314269;1133.0695919783561
98;61614.81462729946;1.1636446174369743E8;5146.085414659652;845452.9069648362;3147.600899052737;296466.1441969668;984.4891827167631;59305.49683851866;640.2486401322735;35892.399870027395;269.2748383411673;7131.907942161076;104.47185441670999;1148.1325122727862
99;61616.5265808203;1.1636675644876377E8;5146.85681737593;845646.19297728;3150.4247300264665;297340.7052792141;982.9882757116256;58840.03181777487;638.7539741169891;35882.44947881762;270.3928022539879;7178.674629764788;104.29703526686004;1143.7311420641736
100;61614.721918987074;1.1635206248326382E8;5144.664232313215;845114.4911326376;3149.3820424004525;296810.70714064664;981.8652526453124;58129.52611349811;638.9500791441727;35605.13714391854;270.4239030136107;7088.460137783995;104.04295510966529;1137.621986717771
101;61609.74185731528;1.1632960784686308E8;5145.15236568402;845891.588859737;3150.7131489329154;297698.1554030164;981.2799419069132;57782.1887271523;636.8985964697839;35566.95768633832;272.16583547861995;7332.5599102385995;104.09484289578673;1132.8620119052955
102;61611.71666082011;1.1633268105653422E8;5145.60866607086;846364.1077294658;3149.67495506165;297870.2149968443;980.928216796185;57243.348509282274;637.8086853140851;35498.09438090265;272.5982788376902;7323.1069507721195;104.59853006124835;1154.3106243667391
103;61611.28303163175;1.1633034850416438E8;5147.413434020389;847632.9201400932;3153.0767119061097;299185.537809532;978.0807593927085;57391.953789105275;637.7345224517095;35139.93315684071;274.1256433104654;7487.523932207503;104.39579695939587;1146.7616988832979
104;61612.84573968392;1.163311523121019E8;5146.432230093983;847585.1356354085;3151.871431232977;298106.8766714843;978.3549022733882;57217.84265855887;637.9152458321502;35182.726026616125;273.3642910906205;7415.7846001969765;104.92635966484636;1172.9745218834091
105;61610.417288016884;1.163211764021852E8;5147.484599833141;846921.0673055464;3154.095318366728;297978.24771924084;977.3419229120934;56629.16568814233;636.7777929610027;35054.82428752218;274.2930088618833;7443.382986443343;104.97655673143431;1161.6411235152882
106;61613.96295718581;1.1634174770008145E8;5146.159340994408;846426.6614636016;3147.832625193121;300895.55725455924;980.4335894090487;57372.85282406554;638.0416226834535;34880.37772433927;274.85194690207413;7396.0142984348395;104.99955680671044;1147.4691574266062
107;61614.311607647585;1.1633378685030293E8;5146.027134088999;846641.1721226342;3144.5474741386374;301487.99275548756;983.1998849076275;57596.90731635619;637.8061025534104;34721.40575344448;275.46317739502405;7404.266550843;105.0104950942997;1141.6988793265718
108;61612.82019391697;1.1632892895533285E8;5146.878959993317;846671.6668271831;3144.7666663283117;302052.2868613142;984.7474068132276;57173.62904514433;636.5972755160012;34471.88855188785;275.8841654250704;7382.710713888243;104.88344591070572;1136.2872414550648
109;61611.5988260386;1.1631486945173043E8;5146.708662364626;846005.9641721571;3145.461559697855;302362.3752000129;983.2446928883054;55970.316480396636;634.0512172645412;34314.309347250986;278.73160902659555;8110.444159583503;105.2195834873272;1147.438632034968
110;61611.85367090414;1.1630653152022167E8;5145.063132205659;844814.5316824779;3142.0876781768193;300360.18827583274;981.1150112267788;56015.098126139164;637.0599291470339;35328.74954815382;279.3333527547622;8104.291246608809;105.46716090026378;1151.0870980050418
111;61611.60137234893;1.163065542500222E8;5143.765733264986;844486.2958813942;3141.4398584013934;300204.821666779;978.5084060306284;56121.68094026656;637.318495355419;35201.71926692632;281.63349465600385;8600.318866805876;104.86547882154026;1170.6206282443022
112;61611.24360849996;1.1631267038789918E8;5144.553464301538;844728.9435657917;3141.995226257061;299723.0315094768;977.7258021074097;55826.11166162779;637.7113702811611;35106.775634589;282.3462252769361;8612.388224147664;104.77484037896926;1160.3184330887855
113;61612.78557782282;1.1631261885297428E8;5146.032718188867;845713.1661480839;3145.396365012097;301264.30421105836;975.4412652191048;55377.47153842571;638.8963005169179;35039.24016225476;281.7260337378717;8543.603277281094;104.57275370287519;1158.3861483643723
114;61616.275182634345;1.163353381837659E8;5146.274618643624;846260.5366272134;3143.688855160941;300804.9724034596;979.1028127285489;56825.05307872754;637.5373411497272;35137.16269689154;281.58069158044293;8369.87339927202;104.36491802396358;1152.6587762521426
115;61617.718497409674;1.1633704747519976E8;5147.299430682885;846748.8931979535;3144.1283006740473;300716.78920474433;978.9201914651393;56308.497516273674;636.7090695498681;34991.47740152141;283.1767136009433;8564.509222397328;104.3651553928855;1145.3167230777676
116;61616.521212912136;1.1633487710776578E8;5148.983132055752;846553.0041728563;3148.5056437095054;303615.48481460044;976.0211357096296;56460.901988690355;637.5499565884921;34892.693033614094;282.839753226352;8478.063531550997;104.06664282177162;1130.361982117643
117;61617.51839461342;1.163431510774695E8;5148.322031379977;845711.2151231811;3145.546616126992;303874.2386064811;977.0219234698936;56256.4497072973;638.2320168320042;34644.5731074979;283.56511914848113;8469.768086330412;103.95635580260404;1125.1292971694265
