RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5;Mean6;Var6;Mean7;Var7
1;97129.28809723354;5.665209590014205E7;8019.168782958579;327513.12221801205;4812.004378373187;184322.11320706425;1272.6114261447806;10574.08887111835;1202.1641669493843;28828.269193147218;622.1861977137376;67264.1408388947;110.20261377748858;155.62810009970764
2;97150.6173926353;5.678635799230384E7;7851.072803029831;406908.0022169661;4697.265144093142;202219.46579864458;1344.8653484296995;26019.30459590223;1137.0304417211075;31832.40031326007;552.4797037590229;39895.015474396096;119.43216502685813;416.6180616107454
3;97102.8103694201;5.6725422215236515E7;7863.100118880983;388904.47837678203;4727.05711300434;186242.91304966089;1385.0009302212475;21011.659712241948;1155.8867634050994;25271.138920646543;480.1224209232193;45515.164366816716;115.03289132707646;370.009623617797
4;97040.89332413935;5.661433714841654E7;7812.757918313528;397678.52540205757;4736.0054519633395;180178.60797974767;1403.6622276296955;14988.494686769533;1089.0272223289812;42459.84284837729;476.75711128597254;26838.29001486438;107.30590510553826;591.4520450276124
5;97045.86532161344;5.65649709213383E7;7856.441397448278;407989.15561748284;4774.316793635693;186333.48219129688;1418.6812360370218;13560.89823129422;1088.3342421781258;35486.82455059996;471.6313418026108;18528.53724652213;103.47778379482544;507.82579465037844
6;97048.48475368829;5.6547572505860135E7;7817.963960360045;417068.70683544973;4745.475861512418;184144.06019732577;1467.6074916069888;28367.804062501193;1097.1883502185538;31958.939521723474;408.14130909709553;40491.7974580594;99.55094792498885;525.1080797138778
7;97057.32037895606;5.6587022476811364E7;7790.295009577172;404273.6060559513;4697.988707313052;193141.36035911148;1457.257581909863;25933.479301521915;1113.2659452101461;30906.186899920245;422.71375141232477;35225.670588425826;99.06902373178602;453.55628616970523
8;97072.56632151453;5.6634231253164135E7;7754.287995461731;409481.4427099168;4693.874821051976;187918.65176629255;1399.1634590508058;50544.87561220456;1121.2744082985225;29120.42697556756;438.0256960531654;30156.132953529894;101.9496110072619;482.99493355557485
9;97069.9651699476;5.6662783856503285E7;7773.50326294186;408191.627206509;4665.09285153823;190335.14666216896;1418.5077249465346;48107.376518918456;1142.6475057181322;31439.01405730837;446.9572286414618;26224.319332723968;100.29795209750088;427.16831363336837
10;97047.16916044582;5.661647312976011E7;7770.642521348178;396010.36654770287;4676.036576950141;186278.22652591777;1404.437928708132;45100.488590669775;1114.8136516457614;36578.683176429084;476.40485676491926;31884.621870755756;98.94950727922271;341.492349792719
11;97034.4472678676;5.6563541543028705E7;7782.91293454556;395264.2552734994;4655.549360176566;187238.71047724635;1445.292146683812;61723.00263964187;1105.2843809089868;35383.16038393606;476.6120252033882;27997.35083366029;100.17502157280629;331.9230520788591
12;97034.97773661437;5.6550054533410996E7;7769.863002119498;393232.92470817914;4636.906986436063;186617.36171112178;1452.0647709915363;57380.05833601332;1124.7551876665905;38637.38105419792;457.42863842415187;29268.29539136935;98.70741860115527;332.1777863307629
13;97065.2204186058;5.6577438601434745E7;7809.831792107223;416310.59527976776;4600.213995343981;201033.28185658518;1529.2436361931852;136934.3561114584;1136.7348944305502;38594.013348786844;440.71044539953675;30272.017626481425;102.92882073996768;566.6528179613495
14;97075.63332256526;5.659315471261484E7;7804.18338018591;409759.34656448103;4594.641585835288;197778.43384798165;1536.0861325111396;128642.05965426187;1152.3078005432192;40448.10159706634;420.0742727538028;33087.26381869084;101.07358854245915;553.7858490913512
15;97070.7619170162;5.658048596762263E7;7767.95022517135;422105.32048742217;4596.76714431058;193724.32779855464;1522.825585483317;122474.9870037738;1127.4831122927485;47567.56205525079;417.095223322999;30330.349867679866;103.77915976170429;636.404029466307
16;97065.53837017044;5.6585378107592106E7;7766.739093542941;420343.88927740173;4599.43070281373;190844.63959322005;1511.1867778765327;116812.37322784247;1117.0331899965802;47150.724531534404;435.70240377422726;33419.07889556195;103.38601908186925;599.0387663829067
17;97073.88880743143;5.65857276463507E7;7771.561438508538;419698.7645015186;4603.2608455026375;189267.6121330673;1512.0812901903562;110484.54412119894;1129.9434676705541;47913.65059797818;425.00674055936787;32366.099180363424;101.26909458562079;632.2345550567223
18;97070.87676109579;5.656880460048348E7;7750.1564102721195;421435.2869899636;4609.8648696041455;188069.93156238488;1508.1261667457318;105085.42139744204;1117.7495086112472;47652.724511309396;414.7450583218612;31688.443000048108;99.67080698913206;636.9804701717285
19;97080.80028074514;5.658707863650698E7;7746.688640566416;412873.00599346;4620.560020595896;188564.17897641048;1487.2736147545054;106013.91617393508;1116.0516174206653;45733.191731023464;422.90821816004086;29555.41802630845;99.89516963530748;599.7410122325166
20;97078.78988277301;5.658215588194121E7;7745.174457618824;411172.15067924454;4624.595954919655;186790.98885801004;1480.6506914968347;101514.59392735959;1119.94711624774;44266.783044282674;420.6265019456205;27248.671753043967;99.35419300897179;575.6032930248934
21;97096.18292723359;5.6626007179571085E7;7752.723415457306;412939.05580629007;4618.543129879409;185505.55755330864;1494.6414455049483;101071.13392442373;1114.0628380952146;42978.73115717796;424.8907116102182;25089.555410850764;100.58529036751382;586.075620142455
22;97100.52284765354;5.6640713681153E7;7733.944901537119;415207.4476118167;4613.270955578699;183871.09903031946;1498.8169743164415;97126.6687436694;1115.1726551044605;41577.014691164935;406.79584374607805;30084.821585635003;99.88847279143901;563.436562798415
23;97089.85399015213;5.6608060112897456E7;7741.362336024454;411738.74532069336;4615.254008097685;182077.18834141365;1494.8067815064355;93675.89314555902;1111.1996130035427;40426.98659482096;420.4272457342361;32258.241635230963;99.6746876825521;537.8167904648253
24;97072.06200243278;5.6594439419044375E7;7729.967526993625;409127.1324415017;4621.942021450896;181968.00585535035;1482.0668515396071;93510.79947223986;1109.7199041469478;39123.16279638828;414.5447239192185;31347.27048509779;101.69402593695237;617.0872145577075
25;97068.81718593603;5.659562475610111E7;7739.320581026284;411643.7628082459;4634.954739243539;185602.23617690918;1472.4272761897273;92281.93162981965;1107.2400610035843;38043.06896212582;424.7003476962477;32343.338867989976;99.99815689318295;658.7031581215908
26;97088.2543842273;5.663530267423216E7;7734.118306101569;405581.052925728;4629.6386160280845;183938.14244623145;1476.6818170310546;88923.31086176075;1105.954233625786;37012.96023634137;421.5394301015625;30476.308462400535;100.30420931507948;635.247221842097
27;97066.17208181116;5.661474569190481E7;7732.00915753255;401026.81900838524;4635.052687819702;184182.6784275824;1486.1875543319838;88592.73176551444;1103.4987090746902;35882.88544271572;409.3714628463349;32448.017955242478;97.89874345983588;761.2208631265547
28;97067.34051896093;5.66044780317895E7;7740.204759306509;399021.229654737;4628.805067628279;183942.31269991017;1491.7084045828374;85259.5577615143;1108.7536386551933;35829.75541995717;413.26322042240764;31301.96222741182;97.6744280177906;726.4572505892745
29;97062.82463877842;5.66026321079181E7;7726.666161018496;399345.82993045176;4627.500218847679;182728.23958470338;1479.4069396851678;86138.65179529457;1123.508740787898;41798.57317664385;397.23805670501855;37259.837451929845;99.01220499272966;756.2335273081706
30;97069.45161329034;5.659890917606328E7;7731.372385685485;399236.34250060085;4629.631244139721;182189.07986479186;1479.386146143548;82777.69607222403;1124.6372364003428;40934.71723869692;398.4097130159342;35434.9720761717;99.3080459859365;737.7295361402826
31;97069.3664087514;5.660095971187119E7;7726.191491268715;397591.91857778217;4635.16932731977;182123.9449391361;1476.6476121311641;80175.15395688331;1118.9918912748942;40805.7470114151;396.35223612909664;33848.3111170258;99.03042441378841;710.5206843549271
32;97062.36744683435;5.658220519557188E7;7724.312959891573;395924.8809649317;4624.11036180178;184482.80720161792;1486.2446238145906;80984.08231124;1125.4185984075277;41387.29768858064;389.2392739153135;34088.37014945824;99.30010195235921;679.3364615485673
33;97060.10224745548;5.658767954727868E7;7726.19540195767;392841.0260577996;4625.232368932712;183038.37286554178;1483.7719323071592;78724.23613978589;1133.0461148799654;42518.924856241654;384.5803494316336;33298.76981302424;99.56463640619579;651.990999372177
34;97071.39680208048;5.660032569937605E7;7726.387785122567;391288.35302189743;4623.062280276876;182125.47352736373;1480.8777795188576;76565.49643273102;1134.5008211597326;41811.51968861617;388.87237770030265;32496.746522422392;99.07452646679506;634.2904234521512
35;97065.48553713765;5.658911279092172E7;7727.640055168391;389333.71202693606;4618.371481131641;181313.8652284827;1489.488922603596;77335.712919446;1137.0873679412462;40998.71271000874;383.1179658045833;32445.58483777412;99.57431768732057;622.1809701804586
36;97080.18282536206;5.662375880372713E7;7737.991484654504;393359.5351712462;4620.529541192925;180503.13051900032;1496.875038541541;77051.37274213183;1130.1477264466173;41744.37388617488;390.7016966893085;33331.55263295752;99.73748178410898;608.8233222393142
37;97077.1647814653;5.660819665408927E7;7740.647908156607;392401.02813915047;4618.7266148051;179631.56625108447;1495.757684594602;74797.46357943625;1131.3545899003736;40808.208875604134;395.994016828509;33256.06716525611;98.81500202801735;621.0057672213991
38;97085.44891951683;5.6614825544762224E7;7739.968251507418;389359.2460761811;4614.493335187861;178577.0258737764;1505.8344850768767;76650.58505100192;1134.1814894125164;40537.91676826007;386.90616764244953;34593.967701982096;98.55277418771077;606.4390346747062
39;97074.09094262653;5.659589141671701E7;7739.83493085523;389366.1553075509;4617.172822902123;178375.9387007852;1508.7743941186693;74995.83352119304;1134.1010962293458;39800.704249328395;380.82771245335744;34551.94680236109;98.95890515173076;594.4241439324219
40;97078.5238585312;5.660221667377732E7;7735.262529329622;388138.7380011959;4609.261382052264;179466.32070048814;1511.669145483859;73415.25213735056;1129.4630654745624;39924.66263035624;385.57136865185805;34097.84424781967;99.29756766707642;589.7495701059938
41;97065.9390506601;5.659272374969718E7;7741.323957938645;389877.0088810543;4612.1091257486705;179002.69337806688;1510.7266476029706;71760.1105397604;1130.9884312427762;39320.082484438826;389.14156863643166;33338.82894059237;98.3581847077931;605.2552695975967
42;97077.992744781;5.661338181415224E7;7739.133124059686;385752.88022659504;4611.522791136032;177995.69852664997;1508.5513106516455;69509.59067844554;1131.4603301772127;38657.02064159955;388.5992000577418;32167.61766490727;98.99949203705204;609.1356344622926
43;97082.2724170431;5.661993772577954E7;7740.258635001521;383503.55631106324;4614.088862277392;177518.07442451862;1505.0283979369435;68123.75013873495;1130.753083928687;37972.01015546039;392.41896403402876;31462.59242038042;97.9693268244674;636.8392062095461
44;97077.18613459375;5.661546872926171E7;7739.1723157634415;380572.44384810666;4614.552366024662;176882.63437182864;1504.1729363299141;66682.40781629818;1130.6402853619707;37171.384779664746;392.5159736200607;30384.34086682681;97.29075442683296;631.763967175507
45;97085.6342819167;5.662806093505008E7;7741.372873132746;380128.77981496503;4613.810397503921;176253.15592833253;1508.5010140184158;66318.04734384795;1136.3644722197207;38219.83882666582;385.50631736694214;31374.671688444803;97.19067202374472;608.8791822664482
46;97083.1560955503;5.6630217621825345E7;7741.85788454586;379622.52445656364;4611.8478176714625;175487.25193667866;1511.5826873848264;65580.65470191369;1139.6908149991586;38248.40728698959;381.95597290713573;30957.441645629016;96.78059158327463;591.0069429054518
47;97081.7944586993;5.66145445839199E7;7737.331129817869;378667.3063432888;4609.9073709961685;174528.65048536542;1510.6924428951284;64132.596732354315;1140.496609586181;37661.193344035535;379.9706878227294;30344.211713622193;96.26401851765871;592.3659718082777
48;97082.8953246353;5.661864473561459E7;7743.296892939973;382006.27260751004;4613.102584455448;174627.4549768807;1510.9307346451276;62972.02192986446;1143.4542272074943;37629.27696273013;379.78371173993804;29105.92112999601;96.0256348919632;583.2135149433454
49;97080.40867376818;5.661685131855287E7;7748.934471742544;384322.33468190563;4614.248339822881;174273.32071491666;1509.6493465309438;61737.560163692746;1139.1034620627818;37744.55802753101;389.96349196349286;33437.30446379206;95.96983136244208;562.4917145982495
50;97076.57392995158;5.661569162262134E7;7745.951484677253;384226.0593688746;4616.226718277347;174097.77733369698;1509.3215732151775;60417.52607494214;1135.1382853829273;37845.54249151455;389.4326248345931;32497.60980685986;95.83228296720722;551.0602367673454
51;97072.54455044064;5.6607019651929684E7;7742.852900195956;382044.08483021363;4617.405779658117;173547.8569504929;1503.3311830635641;60512.808405771786;1131.5833956569563;37946.895788981616;394.26412110064416;32747.52168553734;96.26842071667302;550.1119957783505
52;97068.24627031735;5.6601054546887316E7;7744.351500865718;380702.53774826846;4616.729095852529;172931.44512176685;1498.5651889623193;60215.89688157797;1135.481451000317;38321.762048343604;396.79406915828844;32351.384375673944;96.78169589226302;552.5336538055026
53;97066.69688214935;5.659606664847702E7;7739.876799863393;381575.0396597438;4619.308450976179;172644.77694227194;1494.8955381778278;59976.82275400991;1138.658815471436;38374.268819881516;390.54346669556526;33366.3752092107;96.47052854238375;543.5237594443881
54;97065.21353769909;5.6598397745240666E7;7732.848570415965;382546.06530379615;4615.725400596775;172665.89909343288;1490.934392417219;59572.79777667053;1140.8569659188806;38179.76413858634;388.77593477501176;32679.19649497742;96.55587670807658;532.391247948554
55;97070.59833334539;5.660249862545856E7;7732.297851135229;382501.6811175282;4615.390712362705;172127.7085019735;1488.694273742904;58861.58263430473;1140.7501833320357;37786.85893471679;390.7279029940995;32141.85494285154;96.73477870348366;523.3653102644599
56;97068.51544384874;5.659448712152239E7;7734.034823235565;381762.47914603807;4615.271181672943;171779.3833689112;1489.7564107011794;57931.81264506152;1141.457789365671;37333.54685000562;390.3660638084212;31240.415472258428;97.18337768734996;525.7272520277315
57;97070.23695632737;5.658647199096123E7;7738.756764683864;383395.94718867115;4618.383372625362;172115.22954662002;1489.0225019793288;56641.299282276945;1143.2091321155508;37163.01076267267;390.96142491965304;30430.522380342547;97.18033304396852;515.7771202413178
58;97071.62368792474;5.658246730918717E7;7731.014586118481;386141.9452372059;4617.919502427832;171595.5749620456;1481.9960547600679;58472.94157690408;1144.345636836183;36826.513978506795;390.33623188877806;29766.23582099517;96.41716020561871;531.5685113498763
59;97077.45025685088;5.658417014593963E7;7732.122661521656;385469.4362801934;4617.598216555125;170978.40202070042;1479.5794147491124;57919.92017017609;1144.7243813491816;36426.49394051286;393.5181331990745;29728.980508062363;96.70251566916018;525.6903728833508
60;97073.00127512118;5.658182071382156E7;7728.575732288977;384090.7157272161;4618.361813227234;170549.71398498234;1473.0037388701776;59436.14872762843;1144.191718827578;36050.3806456827;395.93239164141386;29214.76809756259;97.08606972257178;525.7452622841416
61;97077.19502772832;5.6591035678203106E7;7725.946268935391;382185.85092151887;4616.031022087695;170357.68254265637;1475.3876995956368;58880.68345797418;1140.1944403525001;36520.368585839504;397.4118913395457;28582.62466047552;96.92121556001149;512.3604792036383
62;97080.57691248422;5.659834787150715E7;7730.5834076902975;381439.4623798599;4616.401958363483;169807.6128428657;1479.2011077360908;58487.33812502817;1140.9674332316317;36179.094485639085;397.8309863854921;27841.219572139547;96.18192197359802;536.3992374616073
63;97086.88164038688;5.6612952164452925E7;7728.691319690716;380743.22732386534;4612.418771727968;170098.65406094203;1477.4339604079228;57700.25443501874;1139.096014543444;35979.68073689609;404.11700726109603;29744.12846186368;95.62556575028357;542.4808925919374
64;97088.34644959196;5.6612603062214725E7;7729.871221758299;380035.86645423993;4611.814295322459;169723.11480760947;1476.5963341356373;56746.512243517966;1137.1064087796542;35606.6462039681;408.8182257781898;30618.115520821008;95.535957742357;532.9057686930183
65;97089.11902984547;5.6618728348791026E7;7729.575487451914;378994.4991136792;4613.2942445165845;169653.0870887484;1476.4286368856494;55765.22183950017;1133.1802371538352;36195.38802269859;411.5422588467286;30360.539074638138;95.13011004911657;533.5074047758617
66;97085.82098712632;5.6616036847981006E7;7723.533694683023;380336.9685486089;4612.538440655345;169331.5012232868;1475.577086197133;54697.200719182845;1130.891084397206;36156.08610930125;409.6452744055814;29989.805531205922;94.8818090277571;528.9117648808613
67;97089.1104390484;5.6618386500511155E7;7723.322517094341;379814.9446958687;4612.829902638486;169054.24529841187;1480.0024867844895;55225.843414324445;1128.9564844823265;36051.101863073374;406.36843226337146;30111.437788872172;95.16521092566776;527.7483189525642
68;97090.22834748459;5.6616111301859125E7;7727.786764332154;381951.819820122;4619.472681442337;172192.16705944436;1480.9652346395892;54562.91763163934;1124.3697334315539;36930.42451500112;408.01735965253926;29508.586428337985;94.96175516613576;522.3248536739003
69;97089.66776920081;5.661855735426385E7;7728.92482270644;382183.3389878592;4619.390521818718;171715.8177128464;1476.4441021210698;55230.03874011769;1129.4290724953003;38440.140638108394;408.8424631678386;28985.520646949026;94.81866310351248;512.1366860096907
70;97088.06019335358;5.66123381313128E7;7726.135171540637;381567.6074036931;4620.918260206383;171561.09252531908;1472.8937035196932;55254.1762371188;1128.307012903898;38145.26971078225;409.42806822424166;28339.02817201841;94.58812668642159;506.44815807043653
71;97093.89375987941;5.662091460305304E7;7725.3588584192;381789.2877071434;4620.608924665035;171151.0114365194;1476.4038954535229;55522.202561315295;1127.6563782907665;37753.6236818465;406.73782226494416;28373.839863719604;93.95183774493162;525.5556370050031
72;97092.53621629806;5.661392140929925E7;7725.028917719643;380757.81384081807;4615.889289667142;172026.88644350483;1479.995969072098;55727.43733894227;1128.6778613862236;37495.650402976826;406.31427923393414;27836.424225297676;94.15151836024499;521.1896044757871
73;97092.86422104522;5.661298213159864E7;7728.978621936603;381809.9030183621;4620.346654664519;173317.5586074516;1473.2057164007183;58183.8577603854;1130.9646670318616;37474.3942288931;410.0450462585476;28401.14949707021;94.4165375809564;519.2257131894187
74;97087.72160521508;5.6607460791506395E7;7725.442246457377;381898.3161780413;4622.310891014084;173331.91458129408;1467.8849950971296;59353.924090206616;1125.8889390227928;38985.75045510172;414.7067063720812;29489.483674957635;94.65071495128954;515.737143537439
75;97086.7014623945;5.6606677727045305E7;7728.745345683586;382176.3946054647;4623.9376851992565;173139.73543377587;1468.6077879638476;58564.755296409865;1126.7742240261052;38640.5450068523;414.5634579418599;28896.892823755577;94.86219055251489;505.22300202998986
76;97090.1288187447;5.661133437091771E7;7732.961831425656;383825.9671523437;4625.217650341739;172960.20159442467;1470.4406254709377;58049.72913960082;1127.0165883255047;38313.969394006635;415.9590479234334;28369.508333969672;94.32791936403981;515.2065003407316
77;97094.10567249669;5.661823853568732E7;7729.679207313287;382866.8073895301;4624.848433672078;172579.51189393434;1469.6729667262123;57235.41471378318;1124.2478323582693;38450.7078623544;416.24791631732637;27589.909920995284;94.66205823940062;517.2166918574726
